season,batter,matches_played,avg_runs_last_5,avg_sr_last_5,career_avg_runs,runs
2011,PA Patel,35,18.2,73.50490196078442,19.2,19
2011,PA Patel,36,15.6,81.82422969187687,19.194444444444443,0
2011,PA Patel,37,15.6,81.82422969187687,18.675675675675677,21
2011,PA Patel,38,19.6,103.1575630252102,18.736842105263158,6
2012,PA Patel,39,13.4,98.5357142857144,18.41025641025641,20
2012,PA Patel,40,13.2,95.81512605042028,18.45,1
2012,PA Patel,41,9.6,72.67226890756314,18.024390243902438,45
2012,PA Patel,42,18.6,106.00560224089648,18.666666666666668,23
2012,PA Patel,43,19.0,102.21612855668596,18.767441860465116,24
2012,PA Patel,44,22.6,111.73993808049548,18.886363636363637,19
2012,PA Patel,45,22.4,109.32163742690071,18.88888888888889,0
2012,PA Patel,46,22.2,105.32163742690071,18.47826086956522,1
2012,PA Patel,47,13.4,75.98830409356736,18.106382978723403,17
2012,PA Patel,48,12.2,77.93162393162405,18.083333333333332,18
2012,PA Patel,49,11.0,73.76495726495739,18.081632653061224,10
2012,PA Patel,50,9.2,92.65384615384627,17.92,16
2013,PA Patel,51,12.4,107.1993006993008,17.88235294117647,19
2013,PA Patel,52,16.0,123.1993006993008,17.903846153846153,2
2013,PA Patel,53,13.0,107.04545454545466,17.60377358490566,19
2013,PA Patel,54,13.2,104.54545454545466,17.62962962962963,27
2013,PA Patel,55,16.6,81.42045454545466,17.8,12
2013,PA Patel,56,15.8,93.54166666666677,17.696428571428573,14
2013,PA Patel,57,14.8,89.09722222222233,17.63157894736842,20
2013,PA Patel,58,18.4,100.14985380116971,17.67241379310345,44
2013,PA Patel,59,23.4,107.64985380116971,18.11864406779661,61
2013,PA Patel,60,30.2,116.73230060968035,18.833333333333332,26
2013,PA Patel,61,33.0,124.73230060968035,18.950819672131146,2
2013,PA Patel,62,30.6,115.84341172079144,18.677419354838708,47
2013,PA Patel,63,36.0,119.52762224710725,19.126984126984127,1
2014,PA Patel,64,27.4,98.69428891377392,18.84375,37
2014,PA Patel,65,22.6,97.40350877192995,19.123076923076923,57
2014,PA Patel,66,28.8,87.51945080091545,19.696969696969695,21
2014,PA Patel,67,32.6,102.9580472921435,19.71641791044776,1
2014,PA Patel,68,23.4,98.22120518688037,19.441176470588236,2
2014,PA Patel,69,23.6,97.26882423449942,19.18840579710145,3
2014,PA Patel,70,16.8,84.60215756783273,18.957142857142856,26
2014,PA Patel,71,10.6,84.58145363408534,19.056338028169016,13
2014,PA Patel,72,9.0,81.04761904761918,18.97222222222222,2
2014,PA Patel,73,9.2,81.04761904761918,18.73972602739726,29
2014,PA Patel,74,14.6,96.04761904761916,18.87837837837838,10
2014,PA Patel,75,16.0,98.33333333333346,18.76,4
2015,PA Patel,76,11.6,93.5714285714287,18.56578947368421,16
2015,PA Patel,77,12.2,104.0909090909092,18.532467532467532,0
2015,PA Patel,78,11.8,84.09090909090921,18.294871794871796,12
2015,PA Patel,79,8.4,79.37662337662348,18.21518987341772,28
2015,PA Patel,80,12.0,93.09090909090921,18.3375,17
2015,PA Patel,81,14.6,90.09090909090921,18.320987654320987,23
2015,PA Patel,82,16.0,93.85714285714297,18.378048780487806,59
2015,PA Patel,83,27.8,126.63492063492075,18.867469879518072,13
2015,PA Patel,84,28.0,130.63492063492075,18.797619047619047,45
2015,PA Patel,85,31.4,130.75992063492075,19.105882352941176,19
2015,PA Patel,86,31.8,145.4265873015874,19.1046511627907,21
2015,PA Patel,87,31.4,142.56944444444457,19.126436781609197,51
2015,PA Patel,88,29.8,135.94551282051293,19.488636363636363,35
2015,PA Patel,89,34.2,143.94551282051293,19.662921348314608,0
2016,PA Patel,90,25.2,115.82051282051293,19.444444444444443,23
2016,PA Patel,91,26.0,105.06293706293718,19.483516483516482,34
2016,PA Patel,92,28.6,97.72960372960384,19.641304347826086,10
2016,PA Patel,93,20.4,84.90909090909102,19.537634408602152,5
2016,PA Patel,94,14.4,73.57575757575769,19.382978723404257,1
2016,PA Patel,95,14.6,78.57575757575769,19.189473684210526,81
2016,PA Patel,96,26.2,84.66666666666679,19.833333333333332,1
2016,PA Patel,97,19.6,72.00000000000011,19.63917525773196,21
2016,PA Patel,98,21.8,84.91666666666679,19.653061224489797,0
2016,PA Patel,99,20.8,68.25000000000011,19.454545454545453,1
2017,PA Patel,100,20.8,73.25000000000011,19.27,19
2017,PA Patel,101,8.4,71.58333333333344,19.26732673267327,30
2017,PA Patel,102,14.2,82.27298850574724,19.372549019607842,39
2017,PA Patel,103,17.8,88.52298850574724,19.563106796116504,3
2017,PA Patel,104,18.4,95.18965517241391,19.403846153846153,0
2017,PA Patel,105,18.2,85.18965517241391,19.21904761904762,37
2017,PA Patel,106,21.8,96.85632183908058,19.38679245283019,8
2017,PA Patel,107,17.4,88.47435897435909,19.2803738317757,33
2017,PA Patel,108,16.2,79.54578754578765,19.40740740740741,70
2017,PA Patel,109,29.6,103.9902319902321,19.871559633027523,0
2017,PA Patel,110,29.6,103.9902319902321,19.69090909090909,25
2017,PA Patel,111,27.2,88.72936242501471,19.73873873873874,23
2017,PA Patel,112,30.2,101.97722567287796,19.767857142857142,38
2017,PA Patel,113,31.2,110.07246376811604,19.92920353982301,52
2017,PA Patel,114,27.6,103.7232574189097,20.210526315789473,14
2017,PA Patel,115,30.4,134.8343685300208,20.156521739130437,4
2018,PA Patel,116,26.2,126.42857142857153,20.017241379310345,53
2018,PA Patel,117,32.2,126.72667440960136,20.299145299145298,20
2018,PA Patel,118,28.6,125.82923851216546,20.296610169491526,6
2018,PA Patel,119,19.4,116.0673337502607,20.176470588235293,40
2018,PA Patel,120,24.6,121.31985900278596,20.341666666666665,1
2018,PA Patel,121,24.0,112.98652566945262,20.181818181818183,33
2019,PA Patel,122,20.0,118.56143856143868,20.28688524590164,29
2019,PA Patel,123,21.8,104.36363636363649,20.357723577235774,31
2019,PA Patel,124,26.8,117.54545454545466,20.443548387096776,11
2019,PA Patel,125,21.0,108.68181818181829,20.368,67
2019,PA Patel,126,34.2,136.3647450110866,20.738095238095237,25
2019,PA Patel,127,32.6,124.93617358251518,20.771653543307085,9
2019,PA Patel,128,28.6,126.3647450110866,20.6796875,19
2019,PA Patel,129,26.2,140.40514905149064,20.666666666666668,28
2019,PA Patel,130,29.6,140.90514905149064,20.723076923076924,11
2019,PA Patel,131,18.4,126.55555555555569,20.64885496183206,53
2019,PA Patel,132,24.0,135.2042042042043,20.893939393939394,43
2019,PA Patel,133,30.8,151.60420420420434,21.06015037593985,39
2019,PA Patel,134,34.8,148.38198198198208,21.19402985074627,8
2019,PA Patel,135,30.8,152.38198198198208,21.096296296296295,0
2013,PA Reddy,5,24.6,106.98352940288434,24.6,1
2013,PA Reddy,6,20.0,74.9200373393923,20.666666666666668,19
2013,PA Reddy,7,15.4,74.57027581316018,20.428571428571427,2
2013,PA Reddy,8,14.4,70.90360914649351,18.125,7
2013,PA Reddy,9,10.4,69.0398098633394,16.88888888888889,12
2022,PBB Rajapaksa,5,26.8,182.7801932367151,26.8,40
2022,PBB Rajapaksa,6,26.2,172.97509578544071,29.0,27
2022,PBB Rajapaksa,7,25.4,134.0862068965518,28.714285714285715,1
2022,PBB Rajapaksa,8,23.8,110.75287356321849,25.25,4
2023,PBB Rajapaksa,9,16.2,100.08620689655183,22.88888888888889,50
2023,PBB Rajapaksa,10,24.4,108.83620689655181,25.6,1
2023,PBB Rajapaksa,11,16.6,101.2500000000001,23.363636363636363,20
2023,PBB Rajapaksa,12,15.2,85.53571428571438,23.083333333333332,0
2011,PC Valthaty,5,41.4,106.39795918367356,41.4,46
2011,PC Valthaty,6,49.6,120.86224489795927,42.166666666666664,14
2011,PC Valthaty,7,52.2,144.86224489795927,38.142857142857146,7
2011,PC Valthaty,8,52.4,142.36224489795927,34.25,33
2011,PC Valthaty,9,35.0,121.7853218210362,34.111111111111114,21
2011,PC Valthaty,10,24.2,114.50641025641035,32.8,23
2011,PC Valthaty,11,19.6,106.66550116550127,31.90909090909091,14
2011,PC Valthaty,12,19.6,97.33216783216793,30.416666666666668,17
2011,PC Valthaty,13,21.6,113.83216783216794,29.384615384615383,62
2011,PC Valthaty,14,27.4,119.87205387205397,31.714285714285715,20
2011,PC Valthaty,15,27.2,118.76094276094287,30.933333333333334,5
2012,PC Valthaty,16,23.6,114.51851851851863,29.3125,13
2012,PC Valthaty,17,23.4,113.18518518518529,28.352941176470587,1
2012,PC Valthaty,18,20.2,83.18518518518529,26.833333333333332,0
2012,PC Valthaty,19,7.8,60.22222222222233,25.42105263157895,8
2012,PC Valthaty,20,5.4,55.777777777777885,24.55,6
2012,PC Valthaty,21,5.6,49.111111111111214,23.666666666666668,2
2013,PC Valthaty,22,3.4,35.77777777777787,22.681818181818183,6
2009/10,PD Collingwood,5,30.0,118.80378250591028,30.0,2
2009/10,PD Collingwood,6,19.8,103.2482269503547,25.333333333333332,51
2023,PD Salt,5,30.2,104.8737060041409,30.2,17
2023,PD Salt,6,32.6,99.8737060041409,28.0,21
2023,PD Salt,7,36.8,124.57958835708207,27.0,26
2023,PD Salt,8,30.2,128.0081597856535,26.875,3
2024,PD Salt,9,30.8,138.0081597856535,24.22222222222222,54
2024,PD Salt,10,24.2,125.89635854341748,27.2,30
2024,PD Salt,11,26.8,127.56302521008415,27.454545454545453,18
2024,PD Salt,12,26.2,128.5714285714287,26.666666666666668,0
2024,PD Salt,13,21.0,91.42857142857153,24.615384615384617,89
2024,PD Salt,14,38.2,117.02857142857154,29.214285714285715,10
2024,PD Salt,15,29.4,106.6989010989012,27.933333333333334,48
2024,PD Salt,16,33.0,145.27032967032977,29.1875,75
2024,PD Salt,17,44.4,158.01758241758253,31.88235294117647,68
2024,PD Salt,18,58.0,198.01758241758253,33.888888888888886,5
2024,PD Salt,19,41.2,187.41758241758254,32.36842105263158,32
2024,PD Salt,20,45.6,217.74725274725284,32.35,6
2017,PJ Cummins,5,5.0,91.00000000000011,5.0,10
2017,PJ Cummins,6,7.0,111.00000000000011,5.833333333333333,24
2017,PJ Cummins,7,10.6,127.92307692307705,8.428571428571429,11
2017,PJ Cummins,8,10.4,119.35164835164846,8.75,7
2020/21,PJ Cummins,9,11.2,151.01831501831515,8.555555555555555,4
2020/21,PJ Cummins,10,11.2,139.7241973712563,8.1,17
2020/21,PJ Cummins,11,12.6,153.7241973712563,8.909090909090908,12
2020/21,PJ Cummins,12,10.2,140.80112044817938,9.166666666666666,33
2020/21,PJ Cummins,13,14.6,156.51540616246513,11.0,5
2020/21,PJ Cummins,14,14.2,134.8487394957984,10.571428571428571,1
2020/21,PJ Cummins,15,13.6,132.64285714285725,9.933333333333334,5
2020/21,PJ Cummins,16,11.2,115.30952380952392,9.625,53
2020/21,PJ Cummins,17,19.4,119.95817245817257,12.176470588235293,15
2020/21,PJ Cummins,18,15.8,100.08804258804271,12.333333333333334,1
2021,PJ Cummins,19,15.0,81.75470925470937,11.736842105263158,0
2021,PJ Cummins,20,14.8,79.25470925470937,11.15,6
2021,PJ Cummins,21,15.0,122.58804258804271,10.904761904761905,66
2021,PJ Cummins,22,17.6,129.61506961506973,13.409090909090908,10
2021,PJ Cummins,23,16.6,135.6756756756758,13.26086956521739,11
2022,PJ Cummins,24,18.6,144.72329472329486,13.166666666666666,56
2022,PJ Cummins,25,29.8,219.38996138996154,14.88,4
2022,PJ Cummins,26,29.4,186.0566280566282,14.461538461538462,3
2022,PJ Cummins,27,16.8,170.38095238095246,14.037037037037036,0
2022,PJ Cummins,28,14.8,137.04761904761912,13.535714285714286,0
2024,PJ Cummins,29,12.6,121.33333333333344,13.068965517241379,0
2024,PJ Cummins,30,1.4,46.66666666666678,12.633333333333333,2
2024,PJ Cummins,31,1.0,40.000000000000114,12.290322580645162,3
2024,PJ Cummins,32,1.0,32.000000000000114,12.0,1
2024,PJ Cummins,33,1.2,52.000000000000114,11.666666666666666,31
2024,PJ Cummins,34,7.4,90.75000000000011,12.235294117647058,5
2024,PJ Cummins,35,8.4,105.0357142857144,12.028571428571428,35
2024,PJ Cummins,36,15.0,121.8778195488723,12.666666666666666,30
2024,PJ Cummins,37,20.4,134.8778195488723,13.135135135135135,5
2024,PJ Cummins,38,21.2,134.8778195488723,12.921052631578947,24
2009,PJ Sangwan,5,1.6,50.000000000000114,1.6,0
2009/10,PJ Sangwan,6,1.2,40.000000000000114,1.3333333333333333,4
2009/10,PJ Sangwan,7,2.0,48.000000000000114,1.7142857142857142,6
2013,PJ Sangwan,8,3.0,52.000000000000114,2.25,4
2017,PJ Sangwan,9,3.8,92.00000000000011,2.4444444444444446,1
2017,PJ Sangwan,10,3.0,82.00000000000011,2.3,1
2017,PJ Sangwan,11,3.2,102.00000000000011,2.1818181818181817,0
2018,PJ Sangwan,12,2.4,94.00000000000011,2.0,0
2022,PJ Sangwan,13,1.2,70.00000000000011,1.8461538461538463,2
2020/21,PK Garg,5,17.8,113.94444444444454,17.8,12
2020/21,PK Garg,6,19.6,120.40598290598302,16.833333333333332,8
2020/21,PK Garg,7,18.2,105.76312576312587,15.571428571428571,0
2020/21,PK Garg,8,17.4,94.33455433455444,13.625,7
2020/21,PK Garg,9,8.6,66.55677655677667,12.88888888888889,17
2021,PK Garg,10,8.8,77.47252747252757,13.3,29
2021,PK Garg,11,12.2,86.63003663003676,14.727272727272727,7
2021,PK Garg,12,12.0,76.50016650016661,14.083333333333334,15
2021,PK Garg,13,15.0,103.7728937728939,14.153846153846153,0
2021,PK Garg,14,13.6,93.7728937728939,13.142857142857142,21
2022,PK Garg,15,14.4,81.16743471582191,13.666666666666666,42
2022,PK Garg,16,17.0,85.85607940446661,15.4375,4
2023,PK Garg,17,16.4,84.55737810576531,14.764705882352942,12
2023,PK Garg,18,15.8,83.95131749970469,14.61111111111111,10
2007/08,PP Chawla,5,15.6,156.88636363636374,15.6,0
2007/08,PP Chawla,6,10.8,113.25000000000011,13.0,12
2009,PP Chawla,7,13.2,129.2500000000001,12.857142857142858,3
2009,PP Chawla,8,9.6,77.82142857142868,11.625,6
2009,PP Chawla,9,7.4,73.71428571428582,11.0,0
2009,PP Chawla,10,4.2,41.71428571428582,9.9,3
2009,PP Chawla,11,4.8,56.71428571428582,9.272727272727273,6
2009,PP Chawla,12,3.6,57.85714285714297,9.0,8
2009,PP Chawla,13,4.6,75.95238095238105,8.923076923076923,1
2009,PP Chawla,14,3.6,78.80952380952392,8.357142857142858,4
2009/10,PP Chawla,15,4.4,94.80952380952392,8.066666666666666,5
2009/10,PP Chawla,16,4.8,94.09523809523822,7.875,9
2009/10,PP Chawla,17,5.4,90.79853479853492,7.9411764705882355,8
2009/10,PP Chawla,18,5.4,104.13186813186826,7.944444444444445,8
2009/10,PP Chawla,19,6.8,104.13186813186826,7.947368421052632,22
2009/10,PP Chawla,20,10.4,117.46520146520159,8.65,10
2011,PP Chawla,21,11.4,115.6794871794873,8.714285714285714,15
2011,PP Chawla,22,12.6,112.54761904761915,9.0,4
2011,PP Chawla,23,11.8,99.21428571428582,8.782608695652174,10
2011,PP Chawla,24,12.2,99.21428571428582,8.833333333333334,5
2011,PP Chawla,25,8.8,86.54761904761918,8.68,1
2011,PP Chawla,26,7.0,94.04761904761918,8.384615384615385,13
2012,PP Chawla,27,6.6,120.4761904761906,8.555555555555555,10
2012,PP Chawla,28,7.8,118.80952380952392,8.607142857142858,16
2012,PP Chawla,29,9.0,138.8095238095239,8.862068965517242,21
2012,PP Chawla,30,12.2,139.64285714285725,9.266666666666667,13
2012,PP Chawla,31,14.6,152.14285714285725,9.387096774193548,9
2012,PP Chawla,32,13.8,133.0000000000001,9.375,7
2012,PP Chawla,33,13.2,154.6666666666668,9.303030303030303,0
2012,PP Chawla,34,10.0,114.66666666666679,9.029411764705882,6
2012,PP Chawla,35,7.0,157.1666666666668,8.942857142857143,5
2012,PP Chawla,36,5.4,149.6666666666668,8.833333333333334,8
2012,PP Chawla,37,5.2,185.0000000000001,8.81081081081081,10
2012,PP Chawla,38,5.8,152.61904761904773,8.842105263157896,1
2013,PP Chawla,39,6.0,162.61904761904773,8.64102564102564,4
2013,PP Chawla,40,5.6,118.61904761904773,8.525,7
2013,PP Chawla,41,6.0,109.17460317460328,8.487804878048781,11
2013,PP Chawla,42,6.6,80.2857142857144,8.547619047619047,23
2013,PP Chawla,43,9.2,94.75000000000011,8.883720930232558,0
2013,PP Chawla,44,9.0,84.75000000000011,8.681818181818182,12
2013,PP Chawla,45,10.6,90.56818181818193,8.755555555555556,1
2013,PP Chawla,46,9.4,95.01262626262637,8.58695652173913,0
2013,PP Chawla,47,7.2,70.56818181818193,8.404255319148936,5
2013,PP Chawla,48,3.6,75.15151515151527,8.333333333333334,1
2014,PP Chawla,49,3.8,85.15151515151527,8.183673469387756,0
2014,PP Chawla,50,1.4,63.33333333333345,8.02,0
2014,PP Chawla,51,1.2,43.33333333333345,7.862745098039215,1
2014,PP Chawla,52,1.4,53.33333333333345,7.730769230769231,17
2014,PP Chawla,53,3.8,57.7777777777779,7.90566037735849,13
2015,PP Chawla,54,6.2,91.11111111111123,8.0,4
2015,PP Chawla,55,7.0,171.11111111111123,7.927272727272728,22
2015,PP Chawla,56,11.4,193.11111111111123,8.178571428571429,0
2015,PP Chawla,57,11.2,183.11111111111123,8.035087719298245,9
2015,PP Chawla,58,9.6,175.33333333333343,8.051724137931034,18
2015,PP Chawla,59,10.6,164.72727272727283,8.220338983050848,1
2015,PP Chawla,60,10.0,87.22727272727283,8.1,0
2016,PP Chawla,61,5.6,65.22727272727283,7.967213114754099,8
2016,PP Chawla,62,7.2,97.22727272727283,7.967741935483871,8
2016,PP Chawla,63,7.0,99.22727272727283,7.968253968253968,11
2017,PP Chawla,64,5.6,80.25000000000011,8.015625,2
2018,PP Chawla,65,5.8,84.41666666666679,7.923076923076923,0
2018,PP Chawla,66,5.8,84.41666666666679,7.803030303030303,2
2018,PP Chawla,67,4.6,65.75000000000011,7.7164179104477615,2
2018,PP Chawla,68,3.4,43.750000000000114,7.632352941176471,11
2018,PP Chawla,69,3.4,46.92307692307703,7.681159420289855,12
2019,PP Chawla,70,5.4,58.71794871794883,7.742857142857143,12
2019,PP Chawla,71,7.8,106.71794871794881,7.802816901408451,8
2019,PP Chawla,72,9.0,105.6923076923078,7.805555555555555,14
2019,PP Chawla,73,11.4,142.35897435897448,7.890410958904109,4
2019,PP Chawla,74,10.0,138.7692307692309,7.837837837837838,4
2021,PP Chawla,75,8.4,130.30769230769243,7.786666666666667,0
2023,PP Chawla,76,6.0,82.30769230769242,7.684210526315789,5
2023,PP Chawla,77,5.4,86.66666666666679,7.64935064935065,18
2023,PP Chawla,78,6.2,70.00000000000011,7.782051282051282,2
2023,PP Chawla,79,5.8,76.66666666666679,7.708860759493671,0
2024,PP Chawla,80,5.0,66.66666666666679,7.6125,0
2024,PP Chawla,81,5.0,66.66666666666679,7.518518518518518,3
2024,PP Chawla,82,4.6,60.000000000000114,7.463414634146342,1
2024,PP Chawla,83,1.2,50.000000000000114,7.385542168674699,10
2024,PP Chawla,84,2.8,80.00000000000011,7.416666666666667,0
2024,PP Chawla,85,2.8,80.00000000000011,7.329411764705882,1
2009,PP Ojha,5,0.6,50.000000000000114,0.6,0
2009,PP Ojha,6,0.4,40.000000000000114,0.5,0
2009/10,PP Ojha,7,0.4,40.000000000000114,0.42857142857142855,2
2009/10,PP Ojha,8,0.6,40.000000000000114,0.625,1
2009/10,PP Ojha,9,0.8,45.000000000000114,0.6666666666666666,0
2012,PP Ojha,10,0.6,25.000000000000114,0.6,0
2012,PP Ojha,11,0.6,25.000000000000114,0.5454545454545454,3
2012,PP Ojha,12,1.2,30.000000000000114,0.75,1
2013,PP Ojha,13,1.0,30.000000000000114,0.7692307692307693,1
2013,PP Ojha,14,1.0,45.000000000000114,0.7857142857142857,0
2013,PP Ojha,15,1.0,45.000000000000114,0.7333333333333333,1
2014,PP Ojha,16,1.2,65.00000000000011,0.75,1
2014,PP Ojha,17,0.8,64.00000000000011,0.7647058823529411,2
2014,PP Ojha,18,1.0,64.00000000000011,0.8333333333333334,1
2018,PP Shaw,5,41.0,173.4707994707996,41.0,9
2018,PP Shaw,6,38.4,145.83443583443596,35.666666666666664,2
2018,PP Shaw,7,26.4,127.65261765261775,30.857142857142858,17
2018,PP Shaw,8,28.0,115.54735449472302,29.125,12
2019,PP Shaw,9,21.0,109.39350834087688,27.22222222222222,7
2019,PP Shaw,10,9.4,97.59170653907508,25.2,24
2019,PP Shaw,11,12.4,107.89473684210539,25.09090909090909,99
2019,PP Shaw,12,31.8,133.25187969924824,31.25,0
2019,PP Shaw,13,28.4,115.35714285714296,28.846153846153847,11
2019,PP Shaw,14,28.2,105.35714285714296,27.571428571428573,28
2019,PP Shaw,15,32.4,107.47835497835509,27.6,14
2019,PP Shaw,16,30.4,120.81168831168843,26.75,4
2019,PP Shaw,17,11.4,101.45454545454557,25.41176470588235,20
2019,PP Shaw,18,15.4,118.12121212121224,25.11111111111111,13
2019,PP Shaw,19,15.8,121.75757575757586,24.473684210526315,42
2019,PP Shaw,20,18.6,117.84149184149196,25.35,18
2019,PP Shaw,21,19.4,113.84149184149196,25.0,4
2019,PP Shaw,22,19.4,113.84149184149196,24.045454545454547,8
2019,PP Shaw,23,17.0,117.17482517482529,23.347826086956523,56
2019,PP Shaw,24,25.6,121.53846153846166,24.708333333333332,5
2020/21,PP Shaw,25,18.2,114.2857142857144,23.92,5
2020/21,PP Shaw,26,15.6,89.3968253968255,23.192307692307693,19
2020/21,PP Shaw,27,18.6,111.3968253968255,23.037037037037038,9
2020/21,PP Shaw,28,18.8,121.3968253968255,22.535714285714285,0
2020/21,PP Shaw,29,7.6,93.3968253968255,21.75862068965517,66
2020/21,PP Shaw,30,19.8,111.30623306233073,23.233333333333334,42
2020/21,PP Shaw,31,27.2,136.7168610816544,23.838709677419356,4
2020/21,PP Shaw,32,24.2,125.38352774832109,23.21875,2
2020/21,PP Shaw,33,22.8,103.38352774832109,22.575757575757574,10
2020/21,PP Shaw,34,24.8,121.56534593013926,22.205882352941178,64
2020/21,PP Shaw,35,24.4,118.46113306982883,23.4,0
2020/21,PP Shaw,36,16.0,81.93939393939407,22.75,7
2020/21,PP Shaw,37,16.6,66.04195804195815,22.324324324324323,0
2021,PP Shaw,38,16.2,58.041958041958154,21.736842105263158,72
2021,PP Shaw,39,28.6,77.75487670224524,23.025641025641026,2
2021,PP Shaw,40,16.2,56.66396761133615,22.5,32
2021,PP Shaw,41,22.6,94.31102643486555,22.73170731707317,7
2021,PP Shaw,42,22.6,111.54179566563478,22.357142857142858,53
2021,PP Shaw,43,33.2,138.04179566563477,23.069767441860463,21
2021,PP Shaw,44,23.0,123.48039215686285,23.022727272727273,82
2021,PP Shaw,45,39.0,153.6199270405838,24.333333333333332,39
2021,PP Shaw,46,40.4,151.42741367159982,24.652173913043477,10
2021,PP Shaw,47,41.0,140.0940803382665,24.340425531914892,48
2021,PP Shaw,48,40.0,142.6849894291756,24.833333333333332,11
2021,PP Shaw,49,38.0,146.8516560958423,24.551020408163264,18
2021,PP Shaw,50,25.2,134.42640692640705,24.42,6
2021,PP Shaw,51,18.6,116.11471861471873,24.058823529411764,60
2021,PP Shaw,52,28.6,134.74216959511088,24.75,18
2022,PP Shaw,53,22.6,135.6512605042018,24.62264150943396,38
2022,PP Shaw,54,28.0,139.81792717086847,24.87037037037037,10
2022,PP Shaw,55,26.4,142.6750700280113,24.6,61
2022,PP Shaw,56,37.4,159.42110177404305,25.25,51
2022,PP Shaw,57,35.6,158.12698412698424,25.70175438596491,16
2022,PP Shaw,58,35.2,152.74236874236885,25.53448275862069,41
2022,PP Shaw,59,35.8,158.34842934842945,25.796610169491526,37
2022,PP Shaw,60,41.2,154.44366744366755,25.983333333333334,0
2022,PP Shaw,61,29.0,120.55477855477866,25.557377049180328,5
2022,PP Shaw,62,19.8,100.84049284049294,25.225806451612904,24
2023,PP Shaw,63,21.4,97.09467344249963,25.206349206349206,12
2023,PP Shaw,64,15.6,83.82194616977237,25.0,7
2023,PP Shaw,65,9.6,82.48861283643903,24.723076923076924,0
2023,PP Shaw,66,9.6,82.48861283643903,24.348484848484848,15
2023,PP Shaw,67,11.6,95.47562582345202,24.208955223880597,0
2023,PP Shaw,68,6.8,74.60606060606071,23.852941176470587,13
2023,PP Shaw,69,7.0,74.24242424242436,23.695652173913043,54
2023,PP Shaw,70,16.4,77.90909090909102,24.12857142857143,5
2024,PP Shaw,71,17.4,92.1948051948053,23.859154929577464,43
2024,PP Shaw,72,23.0,94.57725033587114,24.125,10
2024,PP Shaw,73,25.0,123.14867890729973,23.931506849315067,66
2024,PP Shaw,74,35.6,131.7074372221556,24.5,32
2024,PP Shaw,75,31.2,133.79834631306468,24.6,7
2024,PP Shaw,76,31.6,142.84596536068372,24.36842105263158,16
2024,PP Shaw,77,26.2,177.19079294689064,24.25974025974026,11
2024,PP Shaw,78,26.4,180.0479358040335,24.08974358974359,13
2009,PR Shah,5,7.0,78.74396135265712,7.0,29
2009,PR Shah,6,9.0,92.74853801169601,10.666666666666666,11
2009,PR Shah,7,9.2,80.09153318077816,10.714285714285714,12
2011,PR Shah,8,10.6,81.90971499895997,10.875,5
2016,PV Tambe,5,2.2,68.5714285714287,2.2,7
2022,PVD Chameera,5,6.4,87.888888888889,6.4,0
2022,PVD Chameera,6,6.2,67.888888888889,5.333333333333333,11
2022,PWH de Silva,5,4.0,101.33333333333344,4.0,18
2022,PWH de Silva,6,7.6,123.83333333333344,6.333333333333333,0
2022,PWH de Silva,7,7.4,103.83333333333344,5.428571428571429,1
2022,PWH de Silva,8,6.8,82.16666666666679,4.875,0
2023,PWH de Silva,9,5.4,35.500000000000114,4.333333333333333,2
2023,PWH de Silva,10,4.2,47.500000000000114,4.1,6
2023,PWH de Silva,11,1.8,38.33333333333344,4.2727272727272725,5
2023,PWH de Silva,12,2.8,63.33333333333344,4.333333333333333,8
2023,PWH de Silva,13,4.2,81.1904761904763,4.615384615384615,12
2014,Q de Kock,5,14.0,75.41218637992843,14.0,42
2014,Q de Kock,6,22.0,96.42228739002942,18.666666666666668,24
2014,Q de Kock,7,26.8,124.6575815076765,19.428571428571427,10
2014,Q de Kock,8,28.0,120.21313706323205,18.25,7
2014,Q de Kock,9,19.8,100.91206179441484,17.0,6
2015,Q de Kock,10,17.8,107.57872846108152,15.9,50
2015,Q de Kock,11,19.4,114.3822475226651,19.0,3
2015,Q de Kock,12,15.2,94.71838197644661,17.666666666666668,69
2016,Q de Kock,13,27.0,106.9961597542244,21.615384615384617,17
2016,Q de Kock,14,29.0,129.32949308755772,21.285714285714285,59
2016,Q de Kock,15,39.6,136.14767490573954,23.8,108
2016,Q de Kock,16,51.2,143.8896103896105,29.0625,9
2016,Q de Kock,17,52.4,161.03246753246765,27.88235294117647,5
2016,Q de Kock,18,39.6,135.62337662337674,26.61111111111111,1
2016,Q de Kock,19,36.4,108.2900432900434,25.263157894736842,46
2016,Q de Kock,20,33.8,101.47186147186157,26.3,52
2016,Q de Kock,21,22.6,95.02024856863576,27.523809523809526,44
2016,Q de Kock,22,29.6,96.80596285435006,28.272727272727273,40
2016,Q de Kock,23,36.6,115.3012606599927,28.782608695652176,2
2016,Q de Kock,24,36.8,113.63459399332604,27.666666666666668,2
2016,Q de Kock,25,28.0,97.27095762968966,26.64,60
2018,Q de Kock,26,29.6,85.9447927551377,27.923076923076923,4
2018,Q de Kock,27,21.6,78.4447927551377,27.037037037037038,45
2018,Q de Kock,28,22.6,77.32917409388008,27.678571428571427,26
2018,Q de Kock,29,27.4,99.69759514651166,27.620689655172413,19
2018,Q de Kock,30,30.8,125.29200074091725,27.333333333333332,18
2018,Q de Kock,31,22.4,125.56977851869503,27.032258064516128,53
2018,Q de Kock,32,32.2,134.2184271673437,27.84375,29
