player,venue,venue_runs_avg,venue_strike_rate_avg
JC Buttler,"Narendra Modi Stadium, Ahmedabad",47.3,136.5596109096109
JC Buttler,Punjab Cricket Association IS Bindra Stadium,23.0,135.29411764705884
JC Buttler,"Punjab Cricket Association IS Bindra Stadium, Mohali",24.0,184.6153846153846
JC Buttler,Rajiv Gandhi International Stadium,5.5,64.58333333333333
JC Buttler,"Rajiv Gandhi International Stadium, Uppal",11.0,100.0
JC Buttler,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",18.0,81.81818181818183
JC Buttler,Saurashtra Cricket Association Stadium,10.0,111.11111111111111
JC Buttler,Sawai Mansingh Stadium,43.4,140.4407264303014
JC Buttler,"Sawai Mansingh Stadium, Jaipur",35.0,118.05594715369699
JC Buttler,Sharjah Cricket Stadium,8.5,109.82142857142857
JC Buttler,Sheikh Zayed Stadium,46.0,172.06439393939394
JC Buttler,Wankhede Stadium,32.333333333333336,130.57267852408265
JC Buttler,"Wankhede Stadium, Mumbai",30.846153846153847,119.06465863613269
JD Ryder,Dr DY Patil Sports Academy,20.857142857142858,126.67051435958999
JD Ryder,Feroz Shah Kotla,86.0,150.87719298245614
JD Ryder,Kingsmead,17.0,96.19047619047619
JD Ryder,M Chinnaswamy Stadium,42.5,152.27272727272725
JD Ryder,"MA Chidambaram Stadium, Chepauk",12.0,113.18181818181819
JD Ryder,Newlands,0.0,0.0
JD Ryder,"Punjab Cricket Association Stadium, Mohali",11.0,73.48484848484848
JD Ryder,"Rajiv Gandhi International Stadium, Uppal",35.0,175.0
JD Ryder,Sawai Mansingh Stadium,9.5,100.0
JD Ryder,Subrata Roy Sahara Stadium,19.833333333333332,84.6535409035409
JD Ryder,SuperSport Park,22.0,115.78947368421052
JD Ryder,Wankhede Stadium,12.0,80.0
JD Unadkat,"Brabourne Stadium, Mumbai",14.0,233.3333333333333
JD Unadkat,"Dr DY Patil Sports Academy, Mumbai",19.0,211.11111111111111
JD Unadkat,Dubai International Cricket Stadium,9.0,69.23076923076923
JD Unadkat,Eden Gardens,13.0,72.22222222222221
JD Unadkat,Holkar Cricket Stadium,6.0,85.71428571428571
JD Unadkat,JSCA International Stadium Complex,1.0,100.0
JD Unadkat,M Chinnaswamy Stadium,2.0,40.0
JD Unadkat,"M Chinnaswamy Stadium, Bengaluru",9.0,128.57142857142858
JD Unadkat,"MA Chidambaram Stadium, Chepauk, Chennai",3.3333333333333335,112.12121212121212
JD Unadkat,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",6.0,600.0
JD Unadkat,Maharashtra Cricket Association Stadium,16.0,160.0
JD Unadkat,"Maharashtra Cricket Association Stadium, Pune",12.5,132.14285714285714
JD Unadkat,"Punjab Cricket Association Stadium, Mohali",0.0,0.0
JD Unadkat,Rajiv Gandhi International Stadium,1.0,50.0
JD Unadkat,"Rajiv Gandhi International Stadium, Uppal",1.0,100.0
JD Unadkat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",8.0,80.0
JD Unadkat,Sawai Mansingh Stadium,0.5,25.0
JD Unadkat,Sharjah Cricket Stadium,6.0,120.0
JD Unadkat,Sheikh Zayed Stadium,1.0,20.0
JD Unadkat,"Wankhede Stadium, Mumbai",12.0,132.7731092436975
JH Kallis,Barabati Stadium,23.0,95.83333333333334
JH Kallis,Brabourne Stadium,66.0,120.0
JH Kallis,Dr DY Patil Sports Academy,15.0,90.79861111111111
JH Kallis,Dubai International Cricket Stadium,0.0,0.0
JH Kallis,Eden Gardens,28.85,90.23987268670268
JH Kallis,Feroz Shah Kotla,31.8,126.44247351564425
JH Kallis,JSCA International Stadium Complex,15.333333333333334,57.35449735449735
JH Kallis,Kingsmead,28.0,87.37747035573122
JH Kallis,M Chinnaswamy Stadium,24.25,108.41473853412919
JH Kallis,"MA Chidambaram Stadium, Chepauk",37.5,109.52947845804988
JH Kallis,Nehru Stadium,45.0,109.75609756097562
JH Kallis,New Wanderers Stadium,37.75,109.33182595071928
JH Kallis,Newlands,15.0,107.14285714285714
JH Kallis,"Punjab Cricket Association Stadium, Mohali",13.333333333333334,79.03381642512078
JH Kallis,"Rajiv Gandhi International Stadium, Uppal",28.333333333333332,101.1776047460141
JH Kallis,Sawai Mansingh Stadium,21.0,50.90848806366048
JH Kallis,Shaheed Veer Narayan Singh International Stadium,12.0,80.0
JH Kallis,Sharjah Cricket Stadium,43.0,102.38095238095238
JH Kallis,Sheikh Zayed Stadium,31.333333333333332,106.52997364953887
JH Kallis,St George's Park,12.0,82.10526315789474
JH Kallis,Subrata Roy Sahara Stadium,15.0,66.90433749257278
JH Kallis,SuperSport Park,15.666666666666666,80.82309847015729
JH Kallis,"Vidarbha Cricket Association Stadium, Jamtha",27.0,72.97297297297297
JH Kallis,Wankhede Stadium,14.0,74.11858974358975
JJ Bumrah,Arun Jaitley Stadium,0.0,0.0
JJ Bumrah,"Dr DY Patil Sports Academy, Mumbai",0.0,0.0
JJ Bumrah,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,83.33333333333333
JJ Bumrah,Dubai International Cricket Stadium,2.3333333333333335,77.77777777777779
JJ Bumrah,M.Chinnaswamy Stadium,0.0,0.0
JJ Bumrah,"MA Chidambaram Stadium, Chepauk, Chennai",1.3333333333333333,50.0
JJ Bumrah,"Maharashtra Cricket Association Stadium, Pune",0.0,0.0
JJ Bumrah,"Narendra Modi Stadium, Ahmedabad",1.0,100.0
JJ Bumrah,Rajiv Gandhi International Stadium,4.0,100.0
JJ Bumrah,Saurashtra Cricket Association Stadium,0.0,0.0
JJ Bumrah,"Sawai Mansingh Stadium, Jaipur",2.0,200.0
JJ Bumrah,Sharjah Cricket Stadium,1.0,100.0
JJ Bumrah,Sheikh Zayed Stadium,5.0,166.66666666666669
JJ Bumrah,Wankhede Stadium,7.333333333333333,88.4848484848485
JJ Bumrah,"Wankhede Stadium, Mumbai",1.8,37.77777777777778
JJ Bumrah,"Zayed Cricket Stadium, Abu Dhabi",5.0,250.0
JJ Roy,Arun Jaitley Stadium,11.5,108.97435897435896
JJ Roy,"Arun Jaitley Stadium, Delhi",43.0,110.25641025641026
JJ Roy,Dubai International Cricket Stadium,35.0,113.0952380952381
JJ Roy,Eden Gardens,1.0,33.33333333333333
JJ Roy,"Eden Gardens, Kolkata",38.5,169.66575091575092
JJ Roy,"M Chinnaswamy Stadium, Bengaluru",56.0,193.1034482758621
JJ Roy,M.Chinnaswamy Stadium,5.0,31.25
JJ Roy,"MA Chidambaram Stadium, Chepauk, Chennai",12.0,80.0
JJ Roy,"Rajiv Gandhi International Stadium, Uppal",31.0,147.61904761904762
JJ Roy,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",20.0,111.11111111111111
JJ Roy,Saurashtra Cricket Association Stadium,14.0,116.66666666666669
JJ Roy,Sharjah Cricket Stadium,2.0,28.57142857142857
JJ Roy,Wankhede Stadium,52.5,185.8490566037736
JJ Roy,"Zayed Cricket Stadium, Abu Dhabi",39.0,138.84711779448622
JM Bairstow,Arun Jaitley Stadium,48.0,171.42857142857142
JM Bairstow,"Arun Jaitley Stadium, Delhi",18.5,141.42857142857144
JM Bairstow,"Barsapara Cricket Stadium, Guwahati",14.0,63.63636363636363
JM Bairstow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",42.0,144.82758620689654
JM Bairstow,"Brabourne Stadium, Mumbai",27.666666666666668,149.4047619047619
JM Bairstow,"Dr DY Patil Sports Academy, Mumbai",13.666666666666666,107.77777777777776
JM Bairstow,Dubai International Cricket Stadium,32.285714285714285,105.16072914088302
JM Bairstow,Eden Gardens,39.0,114.70588235294116
JM Bairstow,"Eden Gardens, Kolkata",108.0,225.0
JM Bairstow,"Himachal Pradesh Cricket Association Stadium, Dharamsala",17.0,142.70833333333334
JM Bairstow,"M Chinnaswamy Stadium, Bengaluru",8.0,133.33333333333331
JM Bairstow,MA Chidambaram Stadium,0.0,0.0
JM Bairstow,"MA Chidambaram Stadium, Chepauk, Chennai",42.833333333333336,150.36778036778037
JM Bairstow,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",8.0,126.3157894736842
JM Bairstow,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",47.0,213.63636363636363
JM Bairstow,"Maharashtra Cricket Association Stadium, Pune",22.0,105.4131054131054
JM Bairstow,"Narendra Modi Stadium, Ahmedabad",30.0,163.78205128205127
JM Bairstow,Punjab Cricket Association IS Bindra Stadium,1.0,16.666666666666664
JM Bairstow,Rajiv Gandhi International Stadium,59.5,164.27254270277527
JM Bairstow,Sharjah Cricket Stadium,25.0,166.66666666666669
JM Bairstow,Sheikh Zayed Stadium,31.333333333333332,96.3293650793651
JM Bairstow,"Wankhede Stadium, Mumbai",28.333333333333332,164.44444444444446
JM Sharma,"Arun Jaitley Stadium, Delhi",5.0,100.0
JM Sharma,"Barsapara Cricket Stadium, Guwahati",24.5,139.375
JM Sharma,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",29.25,135.57291666666666
JM Sharma,"Brabourne Stadium, Mumbai",22.5,170.2906300860265
JM Sharma,"Dr DY Patil Sports Academy, Mumbai",27.5,133.45588235294116
JM Sharma,"Eden Gardens, Kolkata",21.0,116.66666666666669
JM Sharma,"Himachal Pradesh Cricket Association Stadium, Dharamsala",12.25,70.53571428571428
JM Sharma,"M Chinnaswamy Stadium, Bengaluru",15.333333333333334,105.91450216450217
JM Sharma,"MA Chidambaram Stadium, Chepauk, Chennai",16.5,205.0
JM Sharma,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",15.0,123.23232323232322
JM Sharma,"Maharashtra Cricket Association Stadium, Pune",16.0,120.0
JM Sharma,"Narendra Modi Stadium, Ahmedabad",20.0,220.0
JM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",32.0,181.08903978469195
JM Sharma,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",18.0,128.88888888888886
JM Sharma,"Wankhede Stadium, Mumbai",30.5,262.5522138680034
JO Holder,"Barsapara Cricket Stadium, Guwahati",1.0,100.0
JO Holder,"Brabourne Stadium, Mumbai",1.0,50.0
JO Holder,"Dr DY Patil Sports Academy, Mumbai",12.0,222.2222222222222
JO Holder,Dubai International Cricket Stadium,5.666666666666667,69.9074074074074
JO Holder,Eden Gardens,9.5,116.66666666666666
JO Holder,Feroz Shah Kotla,3.0,42.857142857142854
JO Holder,Green Park,13.0,162.5
JO Holder,"MA Chidambaram Stadium, Chepauk, Chennai",2.0,50.0
JO Holder,"Maharashtra Cricket Association Stadium, Pune",8.333333333333334,170.83333333333334
JO Holder,Sharjah Cricket Stadium,26.0,174.02298850574712
JO Holder,Sheikh Zayed Stadium,17.5,96.66666666666666
JO Holder,"Wankhede Stadium, Mumbai",6.333333333333333,59.7883597883598
JO Holder,"Zayed Cricket Stadium, Abu Dhabi",8.5,86.53846153846155
JP Duminy,Barabati Stadium,10.0,120.0
JP Duminy,Brabourne Stadium,38.5,146.7948717948718
JP Duminy,Buffalo Park,26.0,70.27027027027027
JP Duminy,Dr DY Patil Sports Academy,10.666666666666666,83.05860805860806
JP Duminy,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,25.666666666666668,110.56910569105692
JP Duminy,Dubai International Cricket Stadium,36.0,240.95238095238096
JP Duminy,Eden Gardens,16.666666666666668,100.54012345679013
JP Duminy,Feroz Shah Kotla,31.0,114.052285740523
JP Duminy,Himachal Pradesh Cricket Association Stadium,12.0,120.0
JP Duminy,Kingsmead,36.666666666666664,97.05026455026454
JP Duminy,M Chinnaswamy Stadium,41.0,169.21664626682988
JP Duminy,M.Chinnaswamy Stadium,23.0,79.3103448275862
JP Duminy,"MA Chidambaram Stadium, Chepauk",11.0,127.27272727272727
JP Duminy,Maharashtra Cricket Association Stadium,21.0,110.5263157894737
JP Duminy,New Wanderers Stadium,1.0,16.666666666666664
JP Duminy,Newlands,9.0,128.57142857142858
JP Duminy,"Punjab Cricket Association Stadium, Mohali",21.5,112.5
JP Duminy,"Rajiv Gandhi International Stadium, Uppal",31.25,123.29242274613233
JP Duminy,"Sardar Patel Stadium, Motera",8.0,100.0
JP Duminy,Saurashtra Cricket Association Stadium,13.0,185.7142857142857
JP Duminy,Sawai Mansingh Stadium,44.5,159.97596153846155
JP Duminy,Shaheed Veer Narayan Singh International Stadium,11.666666666666666,91.34920634920634
JP Duminy,Sharjah Cricket Stadium,43.0,110.85992907801418
JP Duminy,Sheikh Zayed Stadium,15.0,107.14285714285714
JP Duminy,St George's Park,46.333333333333336,129.0962274702112
JP Duminy,Subrata Roy Sahara Stadium,26.0,108.33333333333331
JP Duminy,SuperSport Park,30.5,129.16666666666666
JP Duminy,Wankhede Stadium,23.8,122.08623832308044
JP Faulkner,Brabourne Stadium,14.666666666666666,152.6315789473684
JP Faulkner,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,6.0,120.0
JP Faulkner,Dubai International Cricket Stadium,4.0,200.0
JP Faulkner,Eden Gardens,2.5,112.5
JP Faulkner,Feroz Shah Kotla,12.75,114.27738927738928
JP Faulkner,Green Park,11.0,127.5
JP Faulkner,JSCA International Stadium Complex,1.0,25.0
JP Faulkner,M Chinnaswamy Stadium,22.0,142.01680672268907
JP Faulkner,"MA Chidambaram Stadium, Chepauk",16.0,133.33333333333331
JP Faulkner,Maharashtra Cricket Association Stadium,16.25,126.27705627705627
JP Faulkner,"Punjab Cricket Association Stadium, Mohali",35.0,269.2307692307692
JP Faulkner,"Rajiv Gandhi International Stadium, Uppal",6.0,200.0
JP Faulkner,"Sardar Patel Stadium, Motera",10.0,122.31292517006803
JP Faulkner,Saurashtra Cricket Association Stadium,20.0,105.31813865147198
JP Faulkner,Sawai Mansingh Stadium,4.0,105.55555555555556
JP Faulkner,Sharjah Cricket Stadium,8.0,114.28571428571428
JP Faulkner,Sheikh Zayed Stadium,5.0,300.0
JP Faulkner,Subrata Roy Sahara Stadium,11.0,105.35714285714286
JP Faulkner,Wankhede Stadium,14.0,127.991452991453
JR Hopes,Dr DY Patil Sports Academy,13.0,325.0
JR Hopes,Eden Gardens,13.0,130.0
JR Hopes,Feroz Shah Kotla,20.0,136.9047619047619
JR Hopes,Himachal Pradesh Cricket Association Stadium,7.0,100.0
JR Hopes,M Chinnaswamy Stadium,5.0,125.0
JR Hopes,"MA Chidambaram Stadium, Chepauk",11.0,166.66666666666666
JR Hopes,"Punjab Cricket Association Stadium, Mohali",41.75,163.2427660059239
JR Hopes,"Rajiv Gandhi International Stadium, Uppal",17.0,170.0
JR Hopes,Sawai Mansingh Stadium,16.0,100.0
JR Hopes,Wankhede Stadium,19.0,55.0
K Gowtham,Arun Jaitley Stadium,12.0,200.0
K Gowtham,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",7.75,215.06410256410257
K Gowtham,Dubai International Cricket Stadium,20.0,142.85714285714286
K Gowtham,Eden Gardens,6.0,94.28571428571429
K Gowtham,"Eden Gardens, Kolkata",11.0,275.0
K Gowtham,Holkar Cricket Stadium,5.0,166.66666666666669
K Gowtham,MA Chidambaram Stadium,9.0,112.5
K Gowtham,"MA Chidambaram Stadium, Chepauk, Chennai",9.5,118.33333333333333
K Gowtham,Maharashtra Cricket Association Stadium,1.0,50.0
K Gowtham,Rajiv Gandhi International Stadium,0.0,0.0
K Gowtham,Sawai Mansingh Stadium,11.625,205.5952380952381
K Gowtham,Sheikh Zayed Stadium,22.0,169.23076923076923
K Gowtham,Wankhede Stadium,0.0,0.0
K Gowtham,"Wankhede Stadium, Mumbai",0.0,0.0
K Rabada,Arun Jaitley Stadium,6.0,93.75
K Rabada,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0.0,0.0
K Rabada,"Brabourne Stadium, Mumbai",3.75,58.33333333333333
K Rabada,"Dr DY Patil Sports Academy, Mumbai",6.0,300.0
K Rabada,Dubai International Cricket Stadium,8.5,178.57142857142856
K Rabada,Feroz Shah Kotla,0.0,0.0
K Rabada,"Himachal Pradesh Cricket Association Stadium, Dharamsala",11.0,110.0
K Rabada,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.5,183.33333333333331
K Rabada,"Maharashtra Cricket Association Stadium, Pune",2.0,40.0
K Rabada,"Narendra Modi Stadium, Ahmedabad",4.5,103.33333333333333
K Rabada,Punjab Cricket Association IS Bindra Stadium,0.0,0.0
K Rabada,"Punjab Cricket Association IS Bindra Stadium, Mohali",11.0,55.00000000000001
K Rabada,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",0.0,0.0
K Rabada,Rajiv Gandhi International Stadium,2.0,100.0
K Rabada,Sharjah Cricket Stadium,1.0,33.33333333333333
K Rabada,Sheikh Zayed Stadium,12.0,152.14285714285714
K Rabada,Wankhede Stadium,44.0,112.82051282051282
K Rabada,"Wankhede Stadium, Mumbai",17.0,195.83333333333334
KA Pollard,Arun Jaitley Stadium,7.0,100.0
KA Pollard,"Arun Jaitley Stadium, Delhi",51.5,227.94117647058823
KA Pollard,Barabati Stadium,10.0,90.9090909090909
KA Pollard,Brabourne Stadium,21.333333333333332,182.58771929824562
KA Pollard,"Brabourne Stadium, Mumbai",13.0,119.84126984126985
KA Pollard,Dr DY Patil Sports Academy,22.25,170.96153846153845
KA Pollard,"Dr DY Patil Sports Academy, Mumbai",15.25,104.09657522429262
KA Pollard,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,16.25,100.73717948717947
KA Pollard,Dubai International Cricket Stadium,25.666666666666668,132.8658433070198
KA Pollard,Eden Gardens,24.0,137.94642857142856
KA Pollard,Feroz Shah Kotla,23.0,153.02721088435374
KA Pollard,Green Park,9.0,81.81818181818183
KA Pollard,Himachal Pradesh Cricket Association Stadium,22.0,110.0
KA Pollard,M Chinnaswamy Stadium,26.5,177.59123773171203
KA Pollard,M.Chinnaswamy Stadium,9.0,91.66666666666667
KA Pollard,MA Chidambaram Stadium,13.0,108.33333333333331
KA Pollard,"MA Chidambaram Stadium, Chepauk",16.5,77.08333333333334
KA Pollard,"MA Chidambaram Stadium, Chepauk, Chennai",13.0,94.54040404040404
KA Pollard,Maharashtra Cricket Association Stadium,27.0,158.8235294117647
KA Pollard,"Maharashtra Cricket Association Stadium, Pune",10.666666666666666,176.969696969697
KA Pollard,Punjab Cricket Association IS Bindra Stadium,7.0,77.77777777777779
KA Pollard,"Punjab Cricket Association IS Bindra Stadium, Mohali",10.0,111.11111111111111
KA Pollard,"Punjab Cricket Association Stadium, Mohali",10.6,111.86147186147187
KA Pollard,Rajiv Gandhi International Stadium,38.333333333333336,156.57971014492753
KA Pollard,"Rajiv Gandhi International Stadium, Uppal",6.4,89.65747702589806
KA Pollard,"Sardar Patel Stadium, Motera",42.0,161.2745098039216
KA Pollard,Saurashtra Cricket Association Stadium,25.0,178.57142857142858
KA Pollard,Sawai Mansingh Stadium,12.2,97.32870638133797
KA Pollard,Sharjah Cricket Stadium,26.25,134.1918656056587
KA Pollard,Sheikh Zayed Stadium,15.0,178.9795918367347
KA Pollard,Wankhede Stadium,22.38888888888889,137.50667105695445
KA Pollard,"Wankhede Stadium, Mumbai",19.0,95.0
KA Pollard,"Zayed Cricket Stadium, Abu Dhabi",16.333333333333332,157.53968253968253
KC Sangakkara,Barabati Stadium,31.333333333333332,80.26143790849673
KC Sangakkara,De Beers Diamond Oval,25.0,138.88888888888889
KC Sangakkara,Dr DY Patil Sports Academy,25.0,119.04761904761904
KC Sangakkara,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,14.0,73.68421052631578
KC Sangakkara,Eden Gardens,30.0,122.07070707070707
KC Sangakkara,Feroz Shah Kotla,27.75,91.07142857142857
KC Sangakkara,Himachal Pradesh Cricket Association Stadium,42.5,140.97222222222223
KC Sangakkara,Kingsmead,22.0,96.67910993997951
KC Sangakkara,M Chinnaswamy Stadium,16.5,214.58333333333337
KC Sangakkara,"MA Chidambaram Stadium, Chepauk",10.333333333333334,79.58333333333333
KC Sangakkara,Nehru Stadium,65.0,144.44444444444443
KC Sangakkara,New Wanderers Stadium,56.0,133.33333333333331
KC Sangakkara,Newlands,34.0,95.18716577540107
KC Sangakkara,OUTsurance Oval,43.0,93.47826086956522
KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",37.09090909090909,156.3245845064027
KC Sangakkara,"Rajiv Gandhi International Stadium, Uppal",15.625,79.57192552137406
KC Sangakkara,Sawai Mansingh Stadium,19.25,154.01785714285714
KC Sangakkara,St George's Park,0.0,0.0
KC Sangakkara,Subrata Roy Sahara Stadium,12.0,85.71428571428571
KC Sangakkara,SuperSport Park,8.0,42.10526315789473
KC Sangakkara,Wankhede Stadium,15.0,85.71428571428572
KD Karthik,Arun Jaitley Stadium,34.5,118.91891891891892
KD Karthik,"Arun Jaitley Stadium, Delhi",11.0,122.22222222222224
KD Karthik,Barabati Stadium,46.0,170.37037037037038
KD Karthik,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",16.0,145.45454545454547
KD Karthik,Brabourne Stadium,11.0,78.57142857142857
KD Karthik,"Brabourne Stadium, Mumbai",4.333333333333333,55.55555555555555
KD Karthik,Buffalo Park,5.0,166.66666666666669
KD Karthik,Dr DY Patil Sports Academy,14.0,60.86956521739131
KD Karthik,"Dr DY Patil Sports Academy, Mumbai",23.25,213.15247252747253
KD Karthik,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,7.0,116.66666666666669
KD Karthik,Dubai International Cricket Stadium,16.375,108.63095238095238
KD Karthik,Eden Gardens,25.391304347826086,133.89106957523967
KD Karthik,"Eden Gardens, Kolkata",23.666666666666668,137.4194847020934
KD Karthik,Feroz Shah Kotla,25.818181818181817,123.93840675433695
KD Karthik,Green Park,13.75,91.96428571428572
KD Karthik,Himachal Pradesh Cricket Association Stadium,12.666666666666666,73.55889724310777
KD Karthik,"Himachal Pradesh Cricket Association Stadium, Dharamsala",18.0,300.0
KD Karthik,Holkar Cricket Stadium,59.5,213.2411067193676
KD Karthik,JSCA International Stadium Complex,28.0,107.6923076923077
KD Karthik,Kingsmead,31.0,151.9021739130435
KD Karthik,M Chinnaswamy Stadium,16.142857142857142,124.53259772808644
KD Karthik,"M Chinnaswamy Stadium, Bengaluru",16.928571428571427,126.48395255538114
KD Karthik,M.Chinnaswamy Stadium,21.0,178.33333333333331
