matchid,date,inning,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,career_strike_rate,form_runs_last_5,form_runs_last_10,form_sr_last_5,matches_vs_opponent,avg_runs_vs_opponent,is_first_innings,is_rookie,target_runs
501248,2011-05-08,2,rv uthappa,defunct_pune_warriors,punjab kings,17,3,0,1,129.41176470588235,50,21.16,132.74780426599747,24.2,23.9,116.93181818181813,7,27.714285714285715,0,0,22
501250,2011-05-10,2,rv uthappa,defunct_pune_warriors,sunrisers hyderabad,3,0,0,1,33.33333333333333,51,21.176470588235293,132.6781326781327,28.6,23.9,142.8141711229946,6,27.0,0,0,1
501259,2011-05-16,1,rv uthappa,defunct_pune_warriors,sunrisers hyderabad,5,1,0,1,80.0,52,20.78846153846154,132.31334149326807,22.6,21.9,121.29901960784309,7,11.142857142857142,1,0,4
501262,2011-05-19,1,rv uthappa,defunct_pune_warriors,kolkata knight riders,17,1,0,1,70.58823529411765,53,20.471698113207548,131.99513381995135,18.8,19.6,108.54901960784309,5,16.4,1,0,12
548308,2012-04-06,1,rv uthappa,defunct_pune_warriors,mumbai indians,31,3,0,1,109.6774193548387,54,20.314814814814813,130.75089392133492,14.2,20.4,89.33333333333329,7,19.285714285714285,1,0,34
548313,2012-04-08,1,rv uthappa,defunct_pune_warriors,punjab kings,33,2,2,1,121.21212121212122,55,20.563636363636363,130.0,14.6,19.4,84.60215053763436,8,28.5,1,0,40
548319,2012-04-12,1,rv uthappa,defunct_pune_warriors,punjab kings,15,0,1,1,113.33333333333333,56,20.910714285714285,129.67884828349946,18.2,23.4,82.96222183888214,9,22.444444444444443,1,0,17
548322,2012-04-14,2,rv uthappa,defunct_pune_warriors,chennai super kings,7,0,1,0,142.85714285714286,57,20.842105263157894,129.41176470588235,21.4,22.0,98.96222183888213,8,27.375,0,0,10
548327,2012-04-17,1,rv uthappa,defunct_pune_warriors,royal challengers bangalore,43,9,2,1,158.13953488372093,58,20.655172413793103,129.51351351351352,22.6,20.7,111.5336504103107,3,69.33333333333333,1,0,68
548330,2012-04-19,2,rv uthappa,defunct_pune_warriors,chennai super kings,5,2,0,1,160.0,59,21.45762711864407,130.78512396694214,33.8,24.0,129.04391032823136,9,17.11111111111111,0,0,8
548333,2012-04-21,1,rv uthappa,defunct_pune_warriors,delhi capitals,13,2,0,1,76.92307692307693,60,21.233333333333334,130.93525179856115,28.6,21.6,139.10842645726362,7,30.857142857142858,1,0,10
548337,2012-04-24,1,rv uthappa,defunct_pune_warriors,delhi capitals,58,6,0,0,103.44827586206897,61,21.049180327868854,130.2231237322515,22.6,20.4,130.25061759945476,8,14.125,1,0,60
548341,2012-04-26,2,rv uthappa,defunct_pune_warriors,sunrisers hyderabad,27,2,1,1,107.40740740740742,62,21.677419354838708,128.73563218390805,31.2,26.3,128.27360610520188,8,21.625,0,0,29
548348,2012-05-01,2,rv uthappa,defunct_pune_warriors,sunrisers hyderabad,17,1,1,1,152.94117647058823,63,21.793650793650794,128.19794584500468,35.0,28.8,121.1836590152548,9,12.333333333333334,0,0,26
548351,2012-05-03,2,rv uthappa,defunct_pune_warriors,mumbai indians,17,2,1,1,100.0,64,21.859375,128.58455882352942,26.6,30.2,120.14398733262829,8,17.125,0,0,17
548353,2012-05-05,2,rv uthappa,defunct_pune_warriors,kolkata knight riders,13,2,0,1,123.07692307692308,65,21.784615384615385,128.1447963800905,28.4,28.5,108.14398733262829,6,40.833333333333336,0,0,16
548358,2012-05-08,1,rv uthappa,defunct_pune_warriors,rajasthan royals,18,0,0,1,66.66666666666666,66,21.696969696969695,128.08586762075134,29.6,26.1,117.3747565633975,6,25.166666666666668,1,0,12
548362,2012-05-11,2,rv uthappa,defunct_pune_warriors,royal challengers bangalore,23,5,1,1,165.2173913043478,67,21.55223880597015,127.11267605633803,20.0,25.6,110.01843472431703,4,30.5,0,0,38
548365,2012-05-13,2,rv uthappa,defunct_pune_warriors,rajasthan royals,5,1,0,1,100.0,68,21.794117647058822,127.86885245901641,21.8,28.4,121.58043150370511,7,27.428571428571427,0,0,5
548375,2012-05-19,2,rv uthappa,defunct_pune_warriors,kolkata knight riders,7,1,0,1,85.71428571428571,69,21.55072463768116,127.74914089347078,17.6,22.1,110.99219620958748,7,18.142857142857142,0,0,6
598000,2013-04-05,2,rv uthappa,defunct_pune_warriors,sunrisers hyderabad,22,2,1,1,109.09090909090908,70,21.32857142857143,127.49786507258753,15.4,21.9,108.1350533524446,10,15.7,0,0,24
598003,2013-04-07,1,rv uthappa,defunct_pune_warriors,punjab kings,23,2,0,1,82.6086956521739,71,21.366197183098592,127.15842414082145,17.0,23.3,105.33785055524181,10,16.1,1,0,19
598009,2013-04-11,2,rv uthappa,defunct_pune_warriors,rajasthan royals,15,3,2,1,213.33333333333334,72,21.333333333333332,126.3157894736842,18.4,19.2,108.52625635234327,8,29.75,0,0,32
598011,2013-04-13,2,rv uthappa,defunct_pune_warriors,mumbai indians,8,1,0,1,75.0,73,21.47945205479452,127.3761169780666,17.2,19.5,118.14944475814036,9,17.666666666666668,0,0,6
598015,2013-04-15,1,rv uthappa,defunct_pune_warriors,chennai super kings,33,2,0,1,78.78787878787878,74,21.27027027027027,127.03793381759483,17.4,17.5,113.14944475814036,10,25.1,1,0,26
598018,2013-04-17,2,rv uthappa,defunct_pune_warriors,sunrisers hyderabad,14,4,0,1,157.14285714285714,75,21.333333333333332,125.78616352201257,21.4,18.4,111.76416337285897,11,22.0,0,0,22
598025,2013-04-21,1,rv uthappa,defunct_pune_warriors,punjab kings,32,4,0,1,115.625,76,21.342105263157894,126.12752721617417,21.0,19.0,121.37455298324858,11,16.636363636363637,1,0,37
598027,2013-04-23,2,rv uthappa,defunct_pune_warriors,royal challengers bangalore,2,0,0,1,0.0,77,21.545454545454547,125.87253414264038,24.6,21.5,127.97781385281382,5,55.0,0,0,0
598035,2013-04-28,2,rv uthappa,defunct_pune_warriors,delhi capitals,31,3,0,1,103.2258064516129,78,21.26923076923077,125.68181818181819,18.2,17.7,85.31114718614714,9,21.333333333333332,0,0,32
598038,2013-04-30,2,rv uthappa,defunct_pune_warriors,chennai super kings,10,0,0,1,40.0,79,21.40506329113924,125.16654330125834,23.4,20.4,90.95630847646972,11,18.636363636363637,0,0,4
598042,2013-05-02,2,rv uthappa,defunct_pune_warriors,royal challengers bangalore,42,5,5,1,176.19047619047618,80,21.1875,124.5407788390889,19.0,20.2,83.19873271889396,6,41.0,0,0,74
598047,2013-05-05,1,rv uthappa,defunct_pune_warriors,rajasthan royals,37,7,1,0,132.43243243243242,81,21.839506172839506,126.08695652173914,29.4,25.2,87.00825652841777,9,29.555555555555557,1,0,49
598053,2013-05-09,2,rv uthappa,defunct_pune_warriors,kolkata knight riders,34,2,0,1,88.23529411764706,82,22.170731707317074,126.25,31.8,28.2,90.36974301490424,8,26.0,0,0,30
598055,2013-05-11,1,rv uthappa,defunct_pune_warriors,mumbai indians,13,1,0,1,84.61538461538461,83,22.265060240963855,125.37313432835822,37.8,28.0,108.01680183843366,10,18.7,1,0,11
598061,2013-05-15,1,rv uthappa,defunct_pune_warriors,kolkata knight riders,21,1,2,1,119.04761904761905,84,22.13095238095238,125.0168123739072,33.6,28.5,104.29471747118801,9,29.11111111111111,1,0,25
598067,2013-05-19,1,rv uthappa,defunct_pune_warriors,delhi capitals,20,3,0,1,120.0,85,22.16470588235294,124.93368700265253,37.8,28.4,120.10424128071182,10,21.2,1,0,24
729279,2014-04-16,1,rv uthappa,kolkata knight riders,mumbai indians,2,0,0,1,50.0,86,22.186046511627907,124.86910994764398,27.8,28.6,108.86614604261658,11,20.818181818181817,1,0,1
729289,2014-04-19,1,rv uthappa,kolkata knight riders,delhi capitals,40,6,1,1,137.5,87,21.942528735632184,124.77124183006536,18.2,25.0,92.37965955613011,11,23.90909090909091,1,0,55
729299,2014-04-24,1,rv uthappa,kolkata knight riders,royal challengers bangalore,18,0,1,1,122.22222222222223,88,22.318181818181817,125.09554140127388,23.2,30.5,102.23260073260069,7,40.57142857142857,1,0,22
729307,2014-04-26,2,rv uthappa,kolkata knight riders,punjab kings,26,2,0,1,69.23076923076923,89,22.314606741573034,125.06297229219143,25.4,29.5,109.7539682539682,12,24.0,0,0,18
729315,2014-04-29,2,rv uthappa,kolkata knight riders,rajasthan royals,1,0,0,1,0.0,90,22.266666666666666,124.1635687732342,24.0,30.9,99.79059829059824,10,29.3,0,0,0
733971,2014-05-02,2,rv uthappa,kolkata knight riders,chennai super kings,37,5,1,1,127.02702702702702,91,22.021978021978022,124.08668730650155,19.2,23.5,75.79059829059824,12,17.333333333333332,0,0,47
733979,2014-05-05,2,rv uthappa,kolkata knight riders,rajasthan royals,52,5,3,1,125.0,92,22.293478260869566,124.15254237288136,28.4,23.3,91.19600369600366,11,26.636363636363637,0,0,65
733985,2014-05-07,2,rv uthappa,kolkata knight riders,delhi capitals,34,5,1,1,138.23529411764704,93,22.752688172043012,124.17840375586854,30.4,26.8,88.69600369600366,12,22.75,0,0,47
733997,2014-05-11,2,rv uthappa,kolkata knight riders,punjab kings,27,8,1,0,170.37037037037038,94,23.01063829787234,124.45339470655927,35.4,30.4,91.8986180750886,13,25.46153846153846,0,0,46
734009,2014-05-14,2,rv uthappa,kolkata knight riders,mumbai indians,51,9,3,1,156.86274509803923,95,23.25263157894737,125.1558073654391,41.0,32.5,112.12653830300883,12,28.25,0,0,80
734015,2014-05-18,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,33,5,1,1,121.21212121212122,96,23.84375,126.04625550660793,57.0,38.1,143.4990873226167,12,28.583333333333332,0,0,40
734023,2014-05-20,2,rv uthappa,kolkata knight riders,chennai super kings,38,10,1,1,173.6842105263158,97,24.010309278350515,125.9599783666847,55.6,42.0,142.33610615963553,13,17.153846153846153,0,0,66
734027,2014-05-22,1,rv uthappa,kolkata knight riders,royal challengers bangalore,49,8,1,0,153.0612244897959,98,24.43877551020408,126.92103868574456,55.8,43.1,152.07294826489868,8,44.875,1,0,75
734037,2014-05-24,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,30,4,2,1,136.66666666666666,99,24.949494949494948,127.58264462809919,61.4,48.4,155.03813433932845,13,27.923076923076923,0,0,41
734043,2014-05-27,1,rv uthappa,kolkata knight riders,punjab kings,30,4,2,1,140.0,100,25.11,127.72126144455748,60.4,50.7,148.2973935985877,14,18.857142857142858,1,0,42
734049,2014-06-01,2,rv uthappa,kolkata knight riders,punjab kings,3,1,0,1,166.66666666666669,101,25.277227722772277,127.9058116232465,52.8,54.9,144.92484457897984,15,25.4,0,0,5
829705,2015-04-08,2,rv uthappa,kolkata knight riders,mumbai indians,11,0,1,1,81.81818181818183,102,25.07843137254902,127.9639819909955,45.8,50.7,154.01575366988897,13,29.692307692307693,0,0,9
829713,2015-04-11,1,rv uthappa,kolkata knight riders,royal challengers bangalore,27,3,0,1,114.81481481481481,103,24.92233009708738,127.71144278606965,34.4,45.1,135.64254792826216,9,39.111111111111114,1,0,31
829733,2015-04-18,2,rv uthappa,kolkata knight riders,punjab kings,10,2,0,1,130.0,104,24.98076923076923,127.54050073637701,25.6,43.5,127.99326599326596,16,24.625,0,0,13
829739,2015-04-20,2,rv uthappa,kolkata knight riders,delhi capitals,13,2,0,1,100.0,105,24.866666666666667,127.55251587689303,20.0,40.2,126.65993265993261,13,30.692307692307693,0,0,13
829743,2015-04-22,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,21,2,2,1,161.9047619047619,106,24.754716981132077,127.37864077669903,14.2,33.5,118.65993265993261,14,24.571428571428573,0,0,34
829765,2015-04-28,2,rv uthappa,kolkata knight riders,chennai super kings,17,6,1,1,229.41176470588235,107,24.8411214953271,127.72705430081692,20.0,32.9,117.70755170755164,14,21.285714285714285,0,0,39
829723,2015-04-30,2,rv uthappa,kolkata knight riders,chennai super kings,57,7,1,0,138.5964912280702,108,24.97222222222222,128.55100095328885,26.0,30.2,147.22626828509175,15,26.533333333333335,0,0,79
829771,2015-05-02,1,rv uthappa,kolkata knight riders,royal challengers bangalore,19,2,0,1,100.0,109,25.46788990825688,128.8167053364269,35.6,30.6,151.98260356774284,10,47.7,1,0,19
829781,2015-05-04,1,rv uthappa,kolkata knight riders,sunrisers hyderabad,27,3,0,1,111.11111111111111,110,25.40909090909091,128.56485740570378,36.8,28.4,145.98260356774284,15,27.533333333333335,1,0,30
829761,2015-05-07,1,rv uthappa,kolkata knight riders,delhi capitals,29,4,1,1,106.89655172413792,111,25.45045045045045,128.3507496592458,40.2,27.2,148.20482578996507,14,23.428571428571427,1,0,31
829791,2015-05-09,2,rv uthappa,kolkata knight riders,punjab kings,11,3,0,1,154.54545454545453,112,25.5,128.07174887892376,39.6,29.8,137.20318375384028,17,22.058823529411764,0,0,17
829805,2015-05-14,2,rv uthappa,kolkata knight riders,mumbai indians,19,3,1,1,126.3157894736842,113,25.424778761061948,128.2016956715752,35.2,30.6,122.2299217217547,14,29.714285714285715,0,0,24
829811,2015-05-16,2,rv uthappa,kolkata knight riders,rajasthan royals,8,3,0,1,175.0,114,25.412280701754387,128.1858407079646,24.2,29.9,119.77378137087751,12,31.333333333333332,0,0,14
980903,2016-04-10,2,rv uthappa,kolkata knight riders,delhi capitals,31,6,0,1,96.7741935483871,115,25.31304347826087,128.35097001763668,23.2,30.0,134.77378137087751,15,19.133333333333333,0,0,30
980909,2016-04-13,1,rv uthappa,kolkata knight riders,mumbai indians,10,1,0,1,80.0,116,25.353448275862068,127.9251848629839,23.2,31.7,131.9063978583327,15,27.0,1,0,8
980915,2016-04-16,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,34,3,1,1,111.76470588235294,117,25.205128205128204,127.71762667821567,18.6,29.1,126.52708751350512,16,24.0,0,0,38
980925,2016-04-19,2,rv uthappa,kolkata knight riders,punjab kings,26,8,0,1,184.6153846153846,118,25.3135593220339,127.4861288945796,22.8,29.0,117.97093778088481,18,20.333333333333332,0,0,48
980939,2016-04-24,2,rv uthappa,kolkata knight riders,rising pune supergiants,1,0,0,1,0.0,119,25.50420168067227,128.11312790206838,27.6,25.9,129.6308568092249,0,0.0,0,0,0
980947,2016-04-28,1,rv uthappa,kolkata knight riders,mumbai indians,20,1,2,1,180.0,120,25.291666666666668,128.0590717299578,24.8,24.0,94.63085680922488,16,0.0,1,0,36
980951,2016-04-30,2,rv uthappa,kolkata knight riders,delhi capitals,50,5,2,1,134.0,121,25.380165289256198,128.4937238493724,26.0,24.6,111.27601809954747,16,26.25,0,0,67
980959,2016-05-02,2,rv uthappa,kolkata knight riders,royal challengers bangalore,4,0,0,1,25.0,122,25.721311475409838,128.60655737704917,37.8,28.2,122.07601809954747,11,42.90909090909091,0,0,1
980963,2016-05-04,1,rv uthappa,kolkata knight riders,punjab kings,49,6,2,0,142.85714285714286,123,25.520325203252032,128.43698854337154,30.4,26.6,104.72307692307686,19,21.789473684210527,1,0,70
980975,2016-05-08,1,rv uthappa,kolkata knight riders,defunct_gujarat_lions,10,3,0,1,140.0,124,25.879032258064516,128.72041716807058,34.8,31.2,96.37142857142854,0,0.0,1,0,14
980989,2016-05-14,2,rv uthappa,kolkata knight riders,rising pune supergiants,1,1,0,1,400.0,125,25.784,128.76548142229325,37.6,31.2,124.37142857142854,1,14.0,0,0,4
980995,2016-05-16,1,rv uthappa,kolkata knight riders,royal challengers bangalore,4,0,0,1,50.0,126,25.61111111111111,128.8738019169329,31.2,28.6,168.37142857142854,12,0.3333333333333333,1,0,2
981001,2016-05-19,1,rv uthappa,kolkata knight riders,defunct_gujarat_lions,18,3,1,1,133.33333333333331,127,25.4251968503937,128.74800637958532,18.2,28.0,151.57142857142853,1,416.0,1,0,24
981009,2016-05-22,1,rv uthappa,kolkata knight riders,sunrisers hyderabad,17,4,0,1,147.05882352941177,128,25.4140625,128.78068091844816,22.8,26.6,173.23809523809518,17,2.235294117647059,1,0,25
981015,2016-05-25,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,7,1,0,1,157.14285714285714,129,25.410852713178294,128.90287062524578,13.8,24.3,174.07843137254898,18,21.72222222222222,0,0,11
1082597,2017-04-09,1,rv uthappa,kolkata knight riders,mumbai indians,3,1,0,1,133.33333333333331,130,25.3,128.98039215686273,13.2,25.4,177.5070028011204,17,23.647058823529413,1,0,4
1082601,2017-04-13,2,rv uthappa,kolkata knight riders,punjab kings,16,3,1,1,162.5,131,25.137404580152673,128.9855072463768,13.2,22.2,124.17366946778706,20,21.2,0,0,26
1082604,2017-04-15,1,rv uthappa,kolkata knight riders,sunrisers hyderabad,38,5,4,1,176.3157894736842,132,25.143939393939394,129.1942390035033,18.0,18.1,146.67366946778708,19,29.473684210526315,1,0,67
1082608,2017-04-17,2,rv uthappa,kolkata knight riders,delhi capitals,2,1,0,1,200.0,133,25.458646616541355,129.88108937476025,26.6,24.7,155.27016069585724,17,27.58823529411765,0,0,4
1082613,2017-04-21,1,rv uthappa,kolkata knight riders,defunct_gujarat_lions,47,8,2,1,153.19148936170214,134,25.29850746268657,129.93484093522423,22.4,18.1,165.8583959899749,2,238.0,1,0,72
1082617,2017-04-23,1,rv uthappa,kolkata knight riders,royal challengers bangalore,8,2,0,1,137.5,135,25.644444444444446,130.3463855421687,34.6,23.9,165.0681224337439,13,8.461538461538462,1,0,11
1082620,2017-04-26,2,rv uthappa,kolkata knight riders,rising pune supergiants,45,7,6,1,188.88888888888889,136,25.53676470588235,130.36786786786786,36.0,24.6,165.9014557670772,2,213.5,0,0,85
1082622,2017-04-28,2,rv uthappa,kolkata knight riders,delhi capitals,33,5,4,0,178.78787878787878,137,25.970802919708028,131.33997785160577,47.8,32.9,171.17923354485498,18,4.944444444444445,0,0,59
1082627,2017-04-30,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,28,4,4,1,189.28571428571428,138,26.21014492753623,131.91101385849743,46.2,36.4,171.6736514076939,20,26.75,0,0,53
1082639,2017-05-09,2,rv uthappa,kolkata knight riders,punjab kings,1,0,0,1,0.0,139,26.402877697841728,132.49097472924188,56.0,39.2,169.53079426483677,21,24.857142857142858,0,0,0
1082644,2017-05-13,2,rv uthappa,kolkata knight riders,mumbai indians,4,0,0,1,50.0,140,26.214285714285715,132.4431613136052,41.6,38.1,138.89249639249635,18,31.11111111111111,0,0,2
1082648,2017-05-17,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,2,0,0,1,50.0,141,26.04255319148936,132.32432432432432,39.8,37.9,121.39249639249635,21,20.285714285714285,0,0,1
1082649,2017-05-19,1,rv uthappa,kolkata knight riders,mumbai indians,3,0,0,1,33.33333333333333,142,25.866197183098592,132.2650342095787,23.0,35.4,93.61471861471857,19,27.526315789473685,1,0,1
1136563,2018-04-08,2,rv uthappa,kolkata knight riders,royal challengers bangalore,11,0,1,1,109.09090909090908,143,25.692307692307693,132.15827338129495,11.4,28.8,64.52380952380949,14,30.5,0,0,12
1136565,2018-04-10,1,rv uthappa,kolkata knight riders,chennai super kings,16,2,3,1,181.25,144,25.59722222222222,132.06735936940163,3.2,29.6,48.484848484848435,16,27.4375,1,0,29
1136570,2018-04-14,1,rv uthappa,kolkata knight riders,sunrisers hyderabad,8,0,0,1,37.5,145,25.620689655172413,132.34770217313857,9.0,25.3,84.73484848484843,22,23.0,1,0,3
1136573,2018-04-16,1,rv uthappa,kolkata knight riders,delhi capitals,19,2,3,1,184.21052631578948,146,25.465753424657535,132.07815275310836,9.2,24.5,82.23484848484843,19,27.68421052631579,1,0,35
1136575,2018-04-18,2,rv uthappa,kolkata knight riders,rajasthan royals,36,6,2,1,133.33333333333331,147,25.53061224489796,132.42766407904023,16.0,19.5,109.07695374800633,13,43.84615384615385,0,0,48
1136578,2018-04-21,1,rv uthappa,kolkata knight riders,punjab kings,22,5,1,1,150.0,148,25.68243243243243,132.4390243902439,25.4,18.4,129.07695374800633,22,15.227272727272727,1,0,33
1136586,2018-04-27,2,rv uthappa,kolkata knight riders,delhi capitals,2,0,0,1,50.0,149,25.731543624161073,132.57261410788382,29.6,16.4,137.25877192982452,20,29.65,0,0,1
1136589,2018-04-29,2,rv uthappa,kolkata knight riders,royal challengers bangalore,21,3,3,1,171.42857142857142,150,25.566666666666666,132.51554941257774,24.0,16.5,111.00877192982452,15,38.06666666666667,0,0,36
1136593,2018-05-03,2,rv uthappa,kolkata knight riders,chennai super kings,8,1,0,1,75.0,151,25.635761589403973,132.79588336192108,30.6,19.9,137.7944862155388,17,27.941176470588236,0,0,6
1136597,2018-05-06,2,rv uthappa,kolkata knight riders,mumbai indians,34,6,3,1,158.8235294117647,152,25.50657894736842,132.63770099213136,24.8,20.4,115.95238095238092,20,25.6,0,0,54
1136601,2018-05-09,2,rv uthappa,kolkata knight riders,mumbai indians,13,0,2,1,107.6923076923077,153,25.69281045751634,132.9387893134934,26.0,25.7,121.05042016806718,21,22.904761904761905,0,0,14
1136604,2018-05-12,1,rv uthappa,kolkata knight riders,punjab kings,16,2,1,1,143.75,154,25.616883116883116,132.82828282828282,22.2,25.9,112.58888170652872,23,21.52173913043478,1,0,23
1136609,2018-05-15,2,rv uthappa,kolkata knight riders,rajasthan royals,6,0,0,1,66.66666666666666,155,25.6,132.88680509042197,26.6,25.3,131.33888170652872,14,44.0,0,0,4
1136614,2018-05-19,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,33,3,2,1,133.33333333333331,156,25.46153846153846,132.75401069518716,20.2,25.4,110.38650075414776,23,14.73913043478261,0,0,44
1136618,2018-05-23,1,rv uthappa,kolkata knight riders,rajasthan royals,4,0,0,1,50.0,157,25.579617834394906,132.7603305785124,27.8,26.3,122.05316742081443,15,38.0,1,0,2
1136619,2018-05-25,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,8,0,0,1,25.0,158,25.430379746835442,132.65103994717728,17.4,21.7,100.28846153846148,24,14.208333333333334,0,0,2
1175357,2019-03-24,2,rv uthappa,kolkata knight riders,sunrisers hyderabad,27,3,1,1,129.62962962962962,159,25.28301886792453,132.36746789594994,15.0,18.6,83.74999999999996,25,22.88,0,0,35
1175361,2019-03-27,1,rv uthappa,kolkata knight riders,punjab kings,47,6,1,0,123.40425531914893,160,25.34375,132.34334203655354,17.4,22.0,80.92592592592587,24,25.291666666666668,1,0,58
1175365,2019-03-30,1,rv uthappa,kolkata knight riders,delhi capitals,6,2,0,1,183.33333333333331,161,25.546583850931675,132.2082931533269,28.2,24.2,92.27344365642233,21,32.095238095238095,1,0,11
1175372,2019-04-05,2,rv uthappa,kolkata knight riders,royal challengers bangalore,23,5,0,1,126.08695652173914,162,25.45679012345679,132.30670516522295,21.6,24.7,102.27344365642233,16,36.375,0,0,29
1178396,2019-04-07,2,rv uthappa,kolkata knight riders,rajasthan royals,16,1,2,0,162.5,163,25.478527607361965,132.2611464968153,27.0,22.2,117.49083496077014,16,31.5,0,0,26
1178398,2019-04-09,1,rv uthappa,kolkata knight riders,chennai super kings,9,2,0,1,122.22222222222223,164,25.48170731707317,132.4144486692015,31.8,23.4,144.99083496077014,18,20.38888888888889,1,0,11
1178401,2019-04-12,1,rv uthappa,kolkata knight riders,delhi capitals,29,4,1,1,93.10344827586206,165,25.393939393939394,132.38546603475513,27.0,22.2,143.50935347928868,22,23.772727272727273,1,0,27
1178404,2019-04-14,1,rv uthappa,kolkata knight riders,chennai super kings,1,0,0,1,0.0,166,25.403614457831324,132.02880400751408,20.8,24.5,137.44919207063128,19,32.05263157894737,1,0,0
1178410,2019-04-19,2,rv uthappa,kolkata knight riders,royal challengers bangalore,19,1,0,1,47.368421052631575,167,25.251497005988025,131.98748043818466,18.6,20.1,100.78252540396463,17,30.764705882352942,0,0,9
1178427,2019-05-03,2,rv uthappa,kolkata knight riders,punjab kings,14,2,1,1,157.14285714285714,168,25.154761904761905,131.48724331051648,14.6,20.8,85.03881831014313,25,20.52,0,0,22
1178431,2019-05-05,1,rv uthappa,kolkata knight riders,mumbai indians,43,1,3,1,86.04651162790698,169,25.13609467455621,131.59851301115242,13.8,22.8,83.96738973871456,22,31.636363636363637,1,0,37
1216496,2020-09-22,1,rv uthappa,rajasthan royals,chennai super kings,8,0,0,1,50.0,170,25.205882352941178,130.99969428309385,19.0,23.0,76.7322476198515,20,26.6,1,0,4
1216527,2020-09-27,2,rv uthappa,rajasthan royals,punjab kings,4,2,0,1,225.0,171,25.08187134502924,130.80207380298873,14.4,17.6,68.11155796467908,26,20.26923076923077,0,0,9
1216504,2020-09-30,2,rv uthappa,rajasthan royals,kolkata knight riders,7,0,0,1,28.57142857142857,172,24.988372093023255,130.91684434968016,16.2,17.4,113.11155796467908,10,70.5,0,0,2
1216514,2020-10-03,1,rv uthappa,rajasthan royals,royal challengers bangalore,22,1,0,1,77.27272727272727,173,24.85549132947977,130.69908814589667,14.8,14.7,109.35215946843849,18,11.88888888888889,1,0,17
1216507,2020-10-11,2,rv uthappa,rajasthan royals,sunrisers hyderabad,15,1,1,1,120.0,174,24.810344827586206,130.34420289855072,13.8,13.8,93.37813349441251,26,20.384615384615383,0,0,18
1216543,2020-10-14,2,rv uthappa,rajasthan royals,delhi capitals,25,2,1,1,108.0,175,24.771428571428572,130.297565374211,10.0,14.5,100.16883116883112,23,27.17391304347826,0,0,27
1216522,2020-10-17,1,rv uthappa,rajasthan royals,royal challengers bangalore,19,6,0,1,157.89473684210526,176,24.78409090909091,130.13126491646779,14.6,14.5,111.76883116883111,19,33.473684210526315,1,0,30
1216533,2020-10-19,2,rv uthappa,rajasthan royals,chennai super kings,9,0,0,1,44.44444444444444,177,24.8135593220339,130.28774844259863,18.8,17.5,98.34777853725218,21,26.666666666666668,0,0,4
1216518,2020-10-22,1,rv uthappa,rajasthan royals,sunrisers hyderabad,13,2,1,0,146.15384615384613,178,24.696629213483146,130.05917159763314,19.2,17.0,101.52238171185535,27,19.666666666666668,1,0,19
1216541,2020-10-25,2,rv uthappa,rajasthan royals,mumbai indians,11,2,0,1,118.18181818181819,179,24.664804469273744,130.12083701738874,19.6,16.7,115.2986054880791,23,28.0,0,0,13
1216537,2020-10-30,2,rv uthappa,rajasthan royals,punjab kings,22,1,2,1,131.8181818181818,180,24.6,130.08225616921268,18.6,14.3,114.93496912444274,27,20.185185185185187,0,0,29
1216530,2020-11-01,2,rv uthappa,rajasthan royals,kolkata knight riders,1,0,1,0,600.0,181,24.624309392265193,130.09340338587273,19.0,16.8,119.6986054880791,11,66.72727272727273,0,0,6
1254110,2021-10-04,1,rv uthappa,chennai super kings,delhi capitals,17,1,0,1,94.11764705882352,182,24.521978021978022,130.23052232273125,14.2,16.5,208.11965811965806,24,9.166666666666666,1,0,16
1254094,2021-10-07,1,rv uthappa,chennai super kings,punjab kings,6,0,0,1,33.33333333333333,183,24.475409836065573,130.05226480836237,16.6,17.9,218.05429864253387,28,23.285714285714285,1,0,2
1254114,2021-10-10,2,rv uthappa,chennai super kings,delhi capitals,43,7,2,1,144.1860465116279,184,24.35326086956522,129.8840579710145,13.2,16.4,195.4901960784313,25,29.44,0,0,62
1254117,2021-10-15,1,rv uthappa,chennai super kings,kolkata knight riders,15,0,3,1,206.66666666666669,185,24.556756756756755,130.06012024048096,23.0,20.8,200.69104174439326,12,59.5,1,0,31
1304047,2022-03-26,1,rv uthappa,chennai super kings,kolkata knight riders,18,2,2,1,155.55555555555557,186,24.591397849462364,130.38768529076395,23.4,21.2,215.66073871409026,13,19.307692307692307,1,0,28
1304053,2022-03-31,1,rv uthappa,chennai super kings,lucknow super giants,26,7,1,1,176.9230769230769,187,24.609625668449198,130.51616562677256,27.8,21.0,126.77184982520134,0,0.0,1,0,46
1304057,2022-04-03,2,rv uthappa,chennai super kings,punjab kings,10,2,0,1,130.0,188,24.72340425531915,130.85585585585585,33.8,25.2,143.33293579805203,29,1.5862068965517242,0,0,13
