match_id,date,batsman,venue,batting_team,bowling_team,runs_scored,balls_faced,strike_rate,avg_runs_last_3,avg_runs_last_5,venue_avg_runs,career_runs,career_avg,next_match_runs
377,2012-05-20,OA Shah,Sawai Mansingh Stadium,Rajasthan Royals,Mumbai Indians,28,26,107.6923076923077,20.0,12.4,12.714285714285714,506,23.0,1.0
420,2013-04-29,OA Shah,Sawai Mansingh Stadium,Rajasthan Royals,Royal Challengers Bangalore,1,1,100.0,19.0,12.4,12.714285714285714,506,23.0,24.0
369,2012-05-15,P Awana,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,4,5,80.0,4.0,4.0,4.0,5,1.0,1.0
391,2013-04-10,P Awana,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,1,5,20.0,2.5,2.5,0.5,5,1.0,0.0
398,2013-04-14,P Awana,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,0,1,0.0,1.6666666666666667,1.6666666666666667,0.0,5,1.0,0.0
421,2013-04-29,P Awana,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,0,2,0.0,0.3333333333333333,1.25,0.0,5,1.0,0.0
176,2010-03-13,P Dogra,Brabourne Stadium,Rajasthan Royals,Mumbai Indians,41,30,136.66666666666666,41.0,41.0,41.0,127,10.583333333333334,29.0
180,2010-03-15,P Dogra,"Sardar Patel Stadium, Motera",Rajasthan Royals,Delhi Daredevils,29,27,107.40740740740742,35.0,35.0,11.333333333333334,127,10.583333333333334,3.0
184,2010-03-18,P Dogra,M Chinnaswamy Stadium,Rajasthan Royals,Royal Challengers Bangalore,3,9,33.33333333333333,24.333333333333332,24.333333333333332,3.0,127,10.583333333333334,0.0
187,2010-03-20,P Dogra,"Sardar Patel Stadium, Motera",Rajasthan Royals,Kolkata Knight Riders,0,1,0.0,10.666666666666666,18.25,11.333333333333334,127,10.583333333333334,1.0
193,2010-03-24,P Dogra,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,Kings XI Punjab,1,1,100.0,1.3333333333333333,14.8,3.5,127,10.583333333333334,5.0
198,2010-03-28,P Dogra,"Sardar Patel Stadium, Motera",Rajasthan Royals,Chennai Super Kings,5,3,166.66666666666669,2.0,7.6,11.333333333333334,127,10.583333333333334,20.0
203,2010-03-31,P Dogra,Feroz Shah Kotla,Rajasthan Royals,Delhi Daredevils,20,25,80.0,8.666666666666666,5.8,20.0,127,10.583333333333334,8.0
227,2010-04-17,P Dogra,Eden Gardens,Rajasthan Royals,Kolkata Knight Riders,8,12,66.66666666666666,11.0,6.8,7.0,127,10.583333333333334,6.0
325,2012-04-15,P Dogra,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,6,11,54.54545454545454,11.333333333333334,8.0,7.0,127,10.583333333333334,6.0
330,2012-04-18,P Dogra,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,6,9,66.66666666666666,6.666666666666667,9.0,3.5,127,10.583333333333334,3.0
350,2012-05-02,P Dogra,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,3,5,60.0,5.0,8.6,3.0,127,10.583333333333334,5.0
60,2008-04-18,P Kumar,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,18,17,105.88235294117648,18.0,18.0,8.454545454545455,340,5.964912280701754,34.0
70,2008-04-26,P Kumar,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rajasthan Royals,34,30,113.33333333333333,26.0,26.0,8.454545454545455,340,5.964912280701754,6.0
74,2008-04-28,P Kumar,M Chinnaswamy Stadium,Royal Challengers Bangalore,Chennai Super Kings,6,5,120.0,19.333333333333332,19.333333333333332,8.454545454545455,340,5.964912280701754,6.0
76,2008-04-30,P Kumar,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,6,5,120.0,15.333333333333334,16.0,7.0,340,5.964912280701754,8.0
111,2008-05-03,P Kumar,M Chinnaswamy Stadium,Royal Challengers Bangalore,Deccan Chargers,8,4,200.0,6.666666666666667,14.4,8.454545454545455,340,5.964912280701754,0.0
84,2008-05-05,P Kumar,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,0,2,0.0,4.666666666666667,10.8,8.454545454545455,340,5.964912280701754,4.0
88,2008-05-08,P Kumar,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,4,2,200.0,4.0,4.8,4.2,340,5.964912280701754,5.0
94,2008-05-12,P Kumar,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,5,7,71.42857142857143,3.0,4.6,3.142857142857143,340,5.964912280701754,0.0
101,2008-05-17,P Kumar,Sawai Mansingh Stadium,Royal Challengers Bangalore,Rajasthan Royals,0,1,0.0,3.0,3.4,8.333333333333334,340,5.964912280701754,2.0
104,2008-05-19,P Kumar,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,2,5,40.0,2.3333333333333335,2.2,8.454545454545455,340,5.964912280701754,21.0
107,2008-05-21,P Kumar,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,21,11,190.9090909090909,7.666666666666667,6.4,13.5,340,5.964912280701754,8.0
90,2008-05-28,P Kumar,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,8,11,72.72727272727273,10.333333333333334,7.2,8.454545454545455,340,5.964912280701754,8.0
119,2009-04-18,P Kumar,Newlands,Royal Challengers Bangalore,Rajasthan Royals,8,10,80.0,12.333333333333334,7.8,11.0,340,5.964912280701754,0.0
122,2009-04-20,P Kumar,St George's Park,Royal Challengers Bangalore,Chennai Super Kings,0,3,0.0,5.333333333333333,7.8,0.0,340,5.964912280701754,14.0
124,2009-04-22,P Kumar,Newlands,Royal Challengers Bangalore,Deccan Chargers,14,6,233.33333333333334,7.333333333333333,10.2,11.0,340,5.964912280701754,13.0
127,2009-04-24,P Kumar,Kingsmead,Royal Challengers Bangalore,Kings XI Punjab,13,7,185.71428571428572,9.0,8.6,11.333333333333334,340,5.964912280701754,9.0
139,2009-05-01,P Kumar,Kingsmead,Royal Challengers Bangalore,Kings XI Punjab,9,7,128.57142857142858,12.0,8.8,11.333333333333334,340,5.964912280701754,7.0
148,2009-05-07,P Kumar,SuperSport Park,Royal Challengers Bangalore,Rajasthan Royals,7,4,175.0,9.666666666666666,8.6,7.0,340,5.964912280701754,12.0
159,2009-05-14,P Kumar,Kingsmead,Royal Challengers Bangalore,Chennai Super Kings,12,6,200.0,9.333333333333334,11.0,11.333333333333334,340,5.964912280701754,2.0
174,2009-05-24,P Kumar,New Wanderers Stadium,Royal Challengers Bangalore,Deccan Chargers,2,3,66.66666666666666,7.0,8.6,2.0,340,5.964912280701754,3.0
178,2010-03-14,P Kumar,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,3,5,60.0,5.666666666666667,6.6,4.2,340,5.964912280701754,0.0
197,2010-03-25,P Kumar,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,0,1,0.0,1.6666666666666667,4.8,8.454545454545455,340,5.964912280701754,1.0
231,2010-04-21,P Kumar,Dr DY Patil Sports Academy,Royal Challengers Bangalore,Mumbai Indians,1,2,50.0,1.3333333333333333,3.6,2.0,340,5.964912280701754,3.0
239,2011-04-10,P Kumar,Dr DY Patil Sports Academy,Kings XI Punjab,Pune Warriors,3,6,50.0,1.3333333333333333,1.8,2.0,340,5.964912280701754,2.0
270,2011-04-30,P Kumar,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,2,2,100.0,2.0,1.8,4.2,340,5.964912280701754,2.0
273,2011-05-02,P Kumar,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,2,3,66.66666666666666,2.3333333333333335,1.6,6.5,340,5.964912280701754,15.0
280,2011-05-06,P Kumar,M Chinnaswamy Stadium,Kings XI Punjab,Royal Challengers Bangalore,15,8,187.5,6.333333333333333,4.6,8.454545454545455,340,5.964912280701754,3.0
284,2011-05-08,P Kumar,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Pune Warriors,3,5,60.0,6.666666666666667,5.0,3.142857142857143,340,5.964912280701754,2.0
287,2011-05-10,P Kumar,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,2,2,100.0,6.666666666666667,4.8,3.142857142857143,340,5.964912280701754,0.0
300,2011-05-21,P Kumar,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Deccan Chargers,0,7,0.0,1.6666666666666667,4.4,1.0,340,5.964912280701754,10.0
311,2012-04-06,P Kumar,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,10,6,166.66666666666669,4.0,6.0,8.333333333333334,340,5.964912280701754,1.0
315,2012-04-08,P Kumar,Subrata Roy Sahara Stadium,Kings XI Punjab,Pune Warriors,1,2,50.0,3.6666666666666665,3.2,1.0,340,5.964912280701754,0.0
325,2012-04-15,P Kumar,Eden Gardens,Kings XI Punjab,Kolkata Knight Riders,0,1,0.0,3.6666666666666665,2.6,4.2,340,5.964912280701754,6.0
343,2012-04-28,P Kumar,"MA Chidambaram Stadium, Chepauk",Kings XI Punjab,Chennai Super Kings,6,6,100.0,2.3333333333333335,3.4,13.5,340,5.964912280701754,7.0
354,2012-05-05,P Kumar,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Rajasthan Royals,7,9,77.77777777777779,4.333333333333333,4.8,3.142857142857143,340,5.964912280701754,8.0
369,2012-05-15,P Kumar,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,8,6,133.33333333333331,7.0,4.4,7.0,340,5.964912280701754,3.0
374,2012-05-19,P Kumar,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Delhi Daredevils,3,2,150.0,6.0,4.8,1.0,340,5.964912280701754,3.0
391,2013-04-10,P Kumar,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Chennai Super Kings,3,5,60.0,4.666666666666667,5.4,3.142857142857143,340,5.964912280701754,15.0
398,2013-04-14,P Kumar,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,15,8,187.5,7.0,7.2,8.333333333333334,340,5.964912280701754,1.0
400,2013-04-16,P Kumar,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Kolkata Knight Riders,1,2,50.0,6.333333333333333,6.0,3.142857142857143,340,5.964912280701754,3.0
405,2013-04-19,P Kumar,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,Sunrisers Hyderabad,3,6,50.0,6.333333333333333,5.0,5.0,340,5.964912280701754,24.0
421,2013-04-29,P Kumar,Wankhede Stadium,Kings XI Punjab,Mumbai Indians,24,16,150.0,9.333333333333334,9.2,6.5,340,5.964912280701754,1.0
440,2013-05-11,P Kumar,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,1,3,33.33333333333333,9.333333333333334,8.8,3.142857142857143,340,5.964912280701754,0.0
450,2013-05-18,P Kumar,Himachal Pradesh Cricket Association Stadium,Kings XI Punjab,Mumbai Indians,0,1,0.0,8.333333333333334,5.8,1.0,340,5.964912280701754,1.0
515,2014-05-28,P Kumar,Brabourne Stadium,Mumbai Indians,Chennai Super Kings,1,2,50.0,0.6666666666666666,5.8,1.0,340,5.964912280701754,1.0
531,2015-04-18,P Kumar,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Delhi Daredevils,1,1,100.0,0.6666666666666666,5.4,1.0,340,5.964912280701754,0.0
541,2015-04-25,P Kumar,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,0,2,0.0,0.6666666666666666,0.6,6.5,340,5.964912280701754,12.0
555,2015-05-04,P Kumar,Eden Gardens,Sunrisers Hyderabad,Kolkata Knight Riders,12,16,75.0,4.333333333333333,2.8,4.2,340,5.964912280701754,4.0
572,2015-05-17,P Kumar,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,4,6,66.66666666666666,5.333333333333333,3.6,5.0,340,5.964912280701754,0.0
585,2016-04-16,P Kumar,Wankhede Stadium,Gujarat Lions,Mumbai Indians,0,2,0.0,5.333333333333333,3.4,6.5,340,5.964912280701754,1.0
591,2016-04-21,P Kumar,Saurashtra Cricket Association Stadium,Gujarat Lions,Sunrisers Hyderabad,1,1,100.0,1.6666666666666667,3.4,8.0,340,5.964912280701754,15.0
604,2016-05-01,P Kumar,Saurashtra Cricket Association Stadium,Gujarat Lions,Kings XI Punjab,15,13,115.38461538461537,5.333333333333333,6.4,8.0,340,5.964912280701754,6.0
610,2016-05-06,P Kumar,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,Sunrisers Hyderabad,6,4,150.0,7.333333333333333,5.2,5.0,340,5.964912280701754,1.0
620,2016-05-14,P Kumar,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,1,4,25.0,7.333333333333333,4.6,8.454545454545455,340,5.964912280701754,1.0
633,2016-05-24,P Kumar,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,1,3,33.33333333333333,2.6666666666666665,4.8,8.454545454545455,340,5.964912280701754,7.0
6,2017-04-09,P Kumar,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,Sunrisers Hyderabad,7,7,100.0,3.0,6.0,5.0,340,5.964912280701754,1.0
335,2012-04-21,P Negi,Feroz Shah Kotla,Delhi Daredevils,Pune Warriors,8,8,100.0,8.0,8.0,9.571428571428571,353,12.172413793103448,6.0
372,2012-05-17,P Negi,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,6,5,120.0,7.0,7.0,9.571428571428571,353,12.172413793103448,14.0
378,2012-05-22,P Negi,Subrata Roy Sahara Stadium,Delhi Daredevils,Kolkata Knight Riders,14,11,127.27272727272727,9.333333333333334,9.333333333333334,14.0,353,12.172413793103448,8.0
380,2012-05-25,P Negi,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,8,6,133.33333333333331,9.333333333333334,9.0,14.75,353,12.172413793103448,27.0
527,2015-04-30,P Negi,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,27,13,207.6923076923077,16.333333333333332,12.6,10.75,353,12.172413793103448,15.0
551,2015-05-02,P Negi,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Sunrisers Hyderabad,15,11,136.36363636363635,16.666666666666668,14.0,15.0,353,12.172413793103448,13.0
554,2015-05-04,P Negi,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,13,8,162.5,18.333333333333332,15.4,14.75,353,12.172413793103448,36.0
559,2015-05-08,P Negi,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,36,18,200.0,21.333333333333332,19.8,14.75,353,12.172413793103448,2.0
563,2015-05-10,P Negi,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,2,3,66.66666666666666,17.0,18.6,14.75,353,12.172413793103448,5.0
565,2015-05-12,P Negi,Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,Delhi Daredevils,5,8,62.5,14.333333333333334,14.2,5.5,353,12.172413793103448,3.0
573,2015-05-19,P Negi,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,3,3,100.0,3.3333333333333335,11.8,19.0,353,12.172413793103448,12.0
575,2015-05-22,P Negi,JSCA International Stadium Complex,Chennai Super Kings,Royal Challengers Bangalore,12,7,171.42857142857142,6.666666666666667,11.6,12.0,353,12.172413793103448,3.0
576,2015-05-24,P Negi,Eden Gardens,Chennai Super Kings,Mumbai Indians,3,6,50.0,6.0,5.0,10.75,353,12.172413793103448,11.0
578,2016-04-10,P Negi,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,11,19,57.89473684210527,8.666666666666666,6.8,10.75,353,12.172413793103448,8.0
583,2016-04-15,P Negi,Feroz Shah Kotla,Delhi Daredevils,Kings XI Punjab,8,2,400.0,7.333333333333333,7.4,9.571428571428571,353,12.172413793103448,10.0
593,2016-04-23,P Negi,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,10,13,76.92307692307693,9.666666666666666,8.8,9.571428571428571,353,12.172413793103448,3.0
599,2016-04-27,P Negi,Feroz Shah Kotla,Delhi Daredevils,Gujarat Lions,3,4,75.0,7.0,7.0,9.571428571428571,353,12.172413793103448,19.0
609,2016-05-05,P Negi,Feroz Shah Kotla,Delhi Daredevils,Rising Pune Supergiants,19,12,158.33333333333331,10.666666666666666,10.2,9.571428571428571,353,12.172413793103448,6.0
632,2016-05-22,P Negi,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,6,13,46.15384615384615,9.333333333333334,9.2,5.5,353,12.172413793103448,10.0
5,2017-04-08,P Negi,M Chinnaswamy Stadium,Royal Challengers Bangalore,Delhi Daredevils,10,8,125.0,11.666666666666666,9.6,15.166666666666666,353,12.172413793103448,13.0
12,2017-04-14,P Negi,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,13,13,100.0,9.666666666666666,10.2,15.166666666666666,353,12.172413793103448,10.0
17,2017-04-16,P Negi,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rising Pune Supergiant,10,7,142.85714285714286,11.0,11.6,15.166666666666666,353,12.172413793103448,2.0
27,2017-04-23,P Negi,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,2,3,66.66666666666666,8.333333333333334,8.2,10.75,353,12.172413793103448,32.0
30,2017-04-27,P Negi,M Chinnaswamy Stadium,Royal Challengers Bangalore,Gujarat Lions,32,19,168.42105263157893,14.666666666666666,13.4,15.166666666666666,353,12.172413793103448,3.0
33,2017-04-29,P Negi,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Rising Pune Supergiant,3,7,42.857142857142854,12.333333333333334,12.0,3.0,353,12.172413793103448,35.0
37,2017-05-01,P Negi,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,35,23,152.17391304347828,23.333333333333332,16.4,19.0,353,12.172413793103448,21.0
42,2017-05-05,P Negi,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,21,25,84.0,19.666666666666668,18.6,15.166666666666666,353,12.172413793103448,5.0
45,2017-05-07,P Negi,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,5,3,166.66666666666669,20.333333333333332,19.2,15.166666666666666,353,12.172413793103448,13.0
283,2011-05-08,P Parameswaran,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,1,1,100.0,1.0,1.0,1.0,1,0.5,0.0
583,2016-04-15,P Sahu,Feroz Shah Kotla,Kings XI Punjab,Delhi Daredevils,18,12,150.0,18.0,18.0,18.0,19,9.5,1.0
61,2008-04-19,PA Patel,"Punjab Cricket Association Stadium, Mohali",Chennai Super Kings,Kings XI Punjab,15,11,136.36363636363635,15.0,15.0,38.25,2322,20.017241379310345,14.0
67,2008-04-23,PA Patel,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Mumbai Indians,14,12,116.66666666666667,14.5,14.5,24.7,2322,20.017241379310345,21.0
71,2008-04-26,PA Patel,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,21,30,70.0,16.666666666666668,16.666666666666668,24.7,2322,20.017241379310345,21.0
74,2008-04-28,PA Patel,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,21,17,123.52941176470588,18.666666666666668,17.75,11.5,2322,20.017241379310345,21.0
79,2008-05-02,PA Patel,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Delhi Daredevils,21,21,100.0,21.0,18.4,24.7,2322,20.017241379310345,0.0
83,2008-05-04,PA Patel,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,0,1,0.0,14.0,15.4,16.0,2322,20.017241379310345,4.0
85,2008-05-06,PA Patel,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Deccan Chargers,4,6,66.66666666666666,8.333333333333334,13.4,24.7,2322,20.017241379310345,19.0
103,2008-05-18,PA Patel,Eden Gardens,Chennai Super Kings,Kolkata Knight Riders,19,30,63.33333333333333,7.666666666666667,13.0,15.6,2322,20.017241379310345,24.0
107,2008-05-21,PA Patel,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,24,31,77.41935483870968,15.666666666666666,13.6,24.7,2322,20.017241379310345,54.0
110,2008-05-24,PA Patel,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Rajasthan Royals,54,41,131.70731707317074,32.333333333333336,20.2,24.7,2322,20.017241379310345,20.0
114,2008-05-27,PA Patel,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Deccan Chargers,20,29,68.96551724137932,32.666666666666664,24.2,18.866666666666667,2322,20.017241379310345,51.0
116,2008-05-31,PA Patel,Wankhede Stadium,Chennai Super Kings,Kings XI Punjab,51,52,98.07692307692307,41.666666666666664,33.6,22.272727272727273,2322,20.017241379310345,38.0
117,2008-06-01,PA Patel,Dr DY Patil Sports Academy,Chennai Super Kings,Rajasthan Royals,38,34,111.76470588235294,36.333333333333336,37.4,29.5,2322,20.017241379310345,0.0
118,2009-04-18,PA Patel,Newlands,Chennai Super Kings,Mumbai Indians,0,2,0.0,29.666666666666668,32.6,0.0,2322,20.017241379310345,30.0
122,2009-04-20,PA Patel,St George's Park,Chennai Super Kings,Royal Challengers Bangalore,30,26,115.38461538461537,22.666666666666668,27.8,15.0,2322,20.017241379310345,16.0
125,2009-04-23,PA Patel,Kingsmead,Chennai Super Kings,Delhi Daredevils,16,17,94.11764705882352,15.333333333333334,27.0,16.0,2322,20.017241379310345,0.0
131,2009-04-27,PA Patel,Kingsmead,Chennai Super Kings,Deccan Chargers,0,2,0.0,15.333333333333334,16.8,16.0,2322,20.017241379310345,3.0
137,2009-04-30,PA Patel,SuperSport Park,Chennai Super Kings,Rajasthan Royals,3,11,27.27272727272727,6.333333333333333,9.8,14.0,2322,20.017241379310345,0.0
162,2009-05-16,PA Patel,St George's Park,Chennai Super Kings,Mumbai Indians,0,1,0.0,1.0,9.8,15.0,2322,20.017241379310345,25.0
166,2009-05-18,PA Patel,SuperSport Park,Chennai Super Kings,Kolkata Knight Riders,25,22,113.63636363636364,9.333333333333334,8.8,14.0,2322,20.017241379310345,32.0
169,2009-05-20,PA Patel,Kingsmead,Chennai Super Kings,Kings XI Punjab,32,23,139.1304347826087,19.0,12.0,16.0,2322,20.017241379310345,36.0
173,2009-05-23,PA Patel,New Wanderers Stadium,Chennai Super Kings,Royal Challengers Bangalore,36,27,133.33333333333331,31.0,19.2,36.0,2322,20.017241379310345,6.0
185,2010-03-19,PA Patel,Feroz Shah Kotla,Chennai Super Kings,Delhi Daredevils,6,7,85.71428571428571,24.666666666666668,19.8,20.25,2322,20.017241379310345,57.0
190,2010-03-21,PA Patel,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kings XI Punjab,57,60,95.0,33.0,31.2,24.7,2322,20.017241379310345,1.0
192,2010-03-23,PA Patel,M Chinnaswamy Stadium,Chennai Super Kings,Royal Challengers Bangalore,1,3,33.33333333333333,21.333333333333332,26.4,11.5,2322,20.017241379310345,8.0
194,2010-03-25,PA Patel,Brabourne Stadium,Chennai Super Kings,Mumbai Indians,8,13,61.53846153846154,22.0,21.6,8.0,2322,20.017241379310345,1.0
237,2011-04-09,PA Patel,Nehru Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,1,4,25.0,3.3333333333333335,14.6,11.4,2322,20.017241379310345,21.0
244,2011-04-13,PA Patel,Dr DY Patil Sports Academy,Kochi Tuskers Kerala,Pune Warriors,21,19,110.5263157894737,10.0,17.6,29.5,2322,20.017241379310345,34.0
252,2011-04-18,PA Patel,Nehru Stadium,Kochi Tuskers Kerala,Chennai Super Kings,34,27,125.92592592592592,18.666666666666668,13.0,11.4,2322,20.017241379310345,9.0
255,2011-04-20,PA Patel,Eden Gardens,Kochi Tuskers Kerala,Kolkata Knight Riders,9,12,75.0,21.333333333333332,14.6,15.6,2322,20.017241379310345,32.0
261,2011-04-24,PA Patel,Sawai Mansingh Stadium,Kochi Tuskers Kerala,Rajasthan Royals,32,34,94.11764705882352,25.0,19.4,16.0,2322,20.017241379310345,0.0
265,2011-04-27,PA Patel,Nehru Stadium,Kochi Tuskers Kerala,Deccan Chargers,0,3,0.0,13.666666666666666,19.2,11.4,2322,20.017241379310345,1.0
269,2011-04-30,PA Patel,Nehru Stadium,Kochi Tuskers Kerala,Delhi Daredevils,1,3,33.33333333333333,11.0,15.2,11.4,2322,20.017241379310345,37.0
274,2011-05-02,PA Patel,Feroz Shah Kotla,Kochi Tuskers Kerala,Delhi Daredevils,37,34,108.8235294117647,12.666666666666666,15.8,20.25,2322,20.017241379310345,21.0
278,2011-05-05,PA Patel,Nehru Stadium,Kochi Tuskers Kerala,Kolkata Knight Riders,21,16,131.25,19.666666666666668,18.2,11.4,2322,20.017241379310345,19.0
283,2011-05-08,PA Patel,M Chinnaswamy Stadium,Kochi Tuskers Kerala,Royal Challengers Bangalore,19,14,135.71428571428572,25.666666666666668,15.6,11.5,2322,20.017241379310345,0.0
290,2011-05-13,PA Patel,Holkar Cricket Stadium,Kochi Tuskers Kerala,Kings XI Punjab,0,1,0.0,13.333333333333334,15.6,19.333333333333332,2322,20.017241379310345,21.0
294,2011-05-15,PA Patel,Holkar Cricket Stadium,Kochi Tuskers Kerala,Rajasthan Royals,21,15,140.0,13.333333333333334,19.6,19.333333333333332,2322,20.017241379310345,6.0
297,2011-05-18,PA Patel,"MA Chidambaram Stadium, Chepauk",Kochi Tuskers Kerala,Chennai Super Kings,6,7,85.71428571428571,9.0,13.4,24.7,2322,20.017241379310345,20.0
313,2012-04-07,PA Patel,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,Chennai Super Kings,20,17,117.64705882352942,15.666666666666666,13.2,7.0,2322,20.017241379310345,1.0
316,2012-04-09,PA Patel,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,Mumbai Indians,1,5,20.0,9.0,9.6,7.0,2322,20.017241379310345,45.0
323,2012-04-19,PA Patel,Feroz Shah Kotla,Deccan Chargers,Delhi Daredevils,45,27,166.66666666666669,22.0,18.6,20.25,2322,20.017241379310345,23.0
337,2012-04-22,PA Patel,Barabati Stadium,Deccan Chargers,Kolkata Knight Riders,23,19,121.05263157894737,23.0,19.0,11.5,2322,20.017241379310345,24.0
341,2012-04-26,PA Patel,Subrata Roy Sahara Stadium,Deccan Chargers,Pune Warriors,24,18,133.33333333333331,30.666666666666668,22.6,18.0,2322,20.017241379310345,19.0
346,2012-04-29,PA Patel,Wankhede Stadium,Deccan Chargers,Mumbai Indians,19,18,105.55555555555556,22.0,22.4,22.272727272727273,2322,20.017241379310345,0.0
348,2012-05-01,PA Patel,Barabati Stadium,Deccan Chargers,Pune Warriors,0,1,0.0,14.333333333333334,22.2,11.5,2322,20.017241379310345,1.0
352,2012-05-04,PA Patel,"MA Chidambaram Stadium, Chepauk",Deccan Chargers,Chennai Super Kings,1,5,20.0,6.666666666666667,13.4,24.7,2322,20.017241379310345,17.0
359,2012-05-08,PA Patel,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,17,13,130.76923076923077,6.0,12.2,18.866666666666667,2322,20.017241379310345,18.0
366,2012-05-13,PA Patel,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers,Kings XI Punjab,18,16,112.5,12.0,11.0,38.25,2322,20.017241379310345,10.0
373,2012-05-18,PA Patel,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Rajasthan Royals,10,5,200.0,15.0,9.2,18.866666666666667,2322,20.017241379310345,16.0
