player,match_id,date,team,opponent,venue,city,season,runs,balls_faced,boundaries,got_out,innings,strike_rate,batting_first,target_runs,target_balls_faced,target_strike_rate,next_opponent,next_venue,runs_last_3,runs_last_5,runs_last_10,balls_faced_last_3,balls_faced_last_5,balls_faced_last_10,strike_rate_last_3,strike_rate_last_5,strike_rate_last_10,boundaries_last_3,boundaries_last_5,boundaries_last_10,career_runs,career_matches,career_avg_runs,career_total_balls,career_strike_rate,career_boundaries,career_boundary_percentage,career_dismissals,venue_runs_avg,venue_strike_rate_avg,venue_matches_played,venue_familiar,vs_opponent_runs_avg,vs_opponent_strike_rate_avg,vs_opponent_matches,is_home_match,days_since_last_match,season_matches,form_indicator,performance_trend,runs_std_last_10,consistency_score,boundary_dependency,momentum_score,experience_level
Z Khan,1082646,2017-05-14,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,Delhi,2017,1,1,0,0,2,100.0,0,0.0,0.0,0.0,unknown,unknown,1.6666666666666667,2.0,1.8,5.333333333333333,5.4,4.2,56.06060606060606,52.525252525252526,52.92929292929292,0.0,0.2,0.2,116.0,26,4.461538461538462,139.0,83.45323741007195,13.0,9.352517985611511,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,8.0,2,-2.2839190230059794,-0.9800000000000001,2.201009869229225,0.0,0.2,2.7359999999999998,intermediate
SL Malinga,1082647,2017-05-16,Mumbai Indians,Rising Pune Supergiant,Wankhede Stadium,Mumbai,2017,7,2,1,0,2,350.0,0,0.0,0.0,0.0,unknown,unknown,2.6666666666666665,1.6,3.4,5.0,3.8,4.9,36.66666666666666,22.0,47.98863636363636,0.3333333333333333,0.2,0.4,81.0,19,4.2631578947368425,97.0,83.50515463917526,10.0,10.309278350515465,12.0,2.8,80.0,5.0,1,3.5,70.0,2.0,1,17.0,1,-3.2408178534571723,-2.98,5.420127099780759,0.0,0.24761904761904763,1.9600000000000002,rookie
LMP Simmons,1082650,2017-05-21,Mumbai Indians,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2017,3,8,0,1,1,37.5,1,0.0,0.0,0.0,unknown,unknown,2.6666666666666665,13.6,32.3,8.0,12.2,25.0,29.48717948717949,58.56730769230769,93.99612741909252,0.0,1.8,4.4,1076.0,28,38.42857142857143,840.0,128.09523809523807,153.0,18.21428571428571,26.0,32.75,109.04008126476552,12.0,1,55.66666666666666,122.17316017316016,3.0,0,2.0,6,-11.081580382580382,-15.1,31.012721404109136,0.19867863801298352,0.12203389830508475,27.476,intermediate
R Vinay Kumar,1136563,2018-04-08,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,Kolkata,2018,6,3,1,0,2,200.0,0,0.0,0.0,0.0,unknown,unknown,4.333333333333333,2.6,8.0,4.333333333333333,3.0,6.0,69.69696969696969,41.81818181818181,99.34498834498832,0.3333333333333333,0.2,0.9,304.0,41,7.414634146341464,271.0,112.1771217712177,29.0,10.70110701107011,26.0,8.666666666666666,43.333333333333336,3.0,1,7.0,175.0,1.0,1,90.0,0,-1.474786441917379,-5.086666666666667,9.877021593352705,0.0,0.2,5.046666666666667,intermediate
G Gambhir,1136582,2018-04-23,Delhi Daredevils,Kings XI Punjab,Arun Jaitley Stadium,Delhi,2018,4,13,0,1,2,30.76923076923077,0,0.0,0.0,0.0,unknown,unknown,8.666666666666666,18.6,19.2,11.0,18.0,17.8,79.34523809523809,89.79761904761905,100.69193817878028,1.0,2.2,2.3,4213.0,150,28.086666666666662,3381.0,124.60810411120973,551.0,16.296953564034308,134.0,22.571428571428573,92.71772538639104,7.0,1,26.545454545454547,104.25459841380558,11.0,1,2.0,4,-5.703591035179629,-1.3466666666666662,15.208184930782798,0.2233274182183289,0.29393939393939394,23.382666666666665,veteran
CJ Anderson,1136584,2018-04-25,Royal Challengers Bangalore,Chennai Super Kings,M.Chinnaswamy Stadium,Bengaluru,2018,2,8,0,1,1,25.0,1,0.0,0.0,0.0,unknown,unknown,6.0,5.4,11.6,7.666666666666667,6.8,10.8,49.57264957264957,61.74358974358972,86.6551282051282,0.3333333333333333,0.4,1.2,536.0,28,19.142857142857142,413.0,129.78208232445522,71.0,17.191283292978206,21.0,23.285714285714285,129.78664192949907,7.0,1,1.0,12.5,1.0,0,4.0,2,-9.73118966218966,-6.786666666666667,12.321616055624457,0.0,0.05333333333333332,8.630666666666666,intermediate
MG Johnson,1136586,2018-04-27,Kolkata Knight Riders,Delhi Daredevils,Arun Jaitley Stadium,Delhi,2018,12,6,2,0,2,200.0,0,0.0,0.0,0.0,unknown,unknown,8.0,5.8,5.6,7.0,7.0,5.8,142.06349206349205,101.90476190476188,103.6904761904762,0.6666666666666666,0.4,0.4,155.0,27,5.7407407407407405,157.0,98.72611464968152,15.0,9.554140127388536,14.0,4.166666666666667,86.34920634920634,6.0,1,4.0,66.66666666666666,2.0,0,13.0,1,-1.1557880589619718,0.5866666666666667,4.575295983139596,0.0712006037234161,0.3091575091575091,4.773333333333333,intermediate
NV Ojha,1136596,2018-05-05,Delhi Daredevils,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,2018,1,4,0,1,1,25.0,1,0.0,0.0,0.0,unknown,unknown,19.666666666666668,15.8,13.4,15.0,13.0,12.5,123.33333333333331,114.0,112.2063492063492,1.6666666666666667,1.0,0.9,1553.0,93,16.698924731182796,1304.0,119.09509202453988,200.0,15.337423312883436,73.0,7.666666666666667,66.98412698412699,3.0,1,0.0,0.0,0.0,0,90.0,0,-4.211915321967327,3.306666666666666,8.016649341630664,0.44865329598334236,0.2094771241830065,13.349333333333334,experienced
BB McCullum,1136595,2018-05-05,Royal Challengers Bangalore,Chennai Super Kings,Maharashtra Cricket Association Stadium,Pune,2018,5,3,1,1,1,166.66666666666669,1,0.0,0.0,0.0,unknown,unknown,26.33333333333333,24.4,18.4,18.666666666666668,16.8,13.3,129.96031746031747,109.82804232804232,99.91402116402116,4.333333333333333,4.2,3.0,2877.0,108,26.63888888888889,2173.0,132.3976069949379,422.0,19.420156465715603,105.0,26.33333333333333,122.33951355661884,6.0,1,34.833333333333336,133.82677538094688,6.0,0,4.0,5,-6.793274485854278,-3.4333333333333322,19.47191710016131,0.03609709716635358,0.616045519203414,20.685333333333332,veteran
JP Duminy,1136597,2018-05-06,Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,Mumbai,2018,13,11,1,0,1,118.1818181818182,1,0.0,0.0,0.0,unknown,unknown,18.0,19.4,28.1,19.33333333333333,19.8,22.7,97.54789272030654,99.77873563218392,125.53831576736548,1.6666666666666667,1.4,2.6,2016.0,74,27.24324324324324,1620.0,124.44444444444444,204.0,12.592592592592592,49.0,26.5,123.062343358396,4.0,1,22.5,155.01016260162604,4.0,1,5.0,1,-3.264572073520559,-7.126666666666665,20.458358791565967,0.21998235585238524,0.35897685718657585,22.790666666666667,experienced
MK Tiwary,1136616,2018-05-20,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,Pune,2018,35,30,4,1,1,116.66666666666669,1,0.0,0.0,0.0,unknown,unknown,4.0,15.4,19.8,4.666666666666667,13.8,16.5,169.16666666666666,143.68085106382978,124.63407632556569,0.3333333333333333,1.6,2.3,1660.0,82,20.24390243902439,1414.0,117.3974540311174,192.0,13.578500707213578,60.0,27.666666666666668,96.23079723636778,6.0,1,16.333333333333332,189.8076923076923,3.0,0,4.0,3,4.239986416879748,1.4999999999999993,24.12836044528882,0.01827858769497872,0.4057142857142857,23.264000000000003,experienced
GH Vihari,1175368,2019-04-01,Delhi Capitals,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,Chandigarh,2019,2,5,0,1,2,40.0,0,0.0,0.0,0.0,unknown,unknown,5.333333333333333,8.2,11.3,6.666666666666667,7.4,13.0,92.2222222222222,113.38888888888889,87.56948156948155,0.3333333333333333,1.2,1.1,282.0,22,12.818181818181818,314.0,89.80891719745223,24.0,7.643312101910828,19.0,41.0,110.8108108108108,1.0,0,44.0,95.65217391304348,1.0,0,2.0,1,-3.425858585858586,-4.193333333333333,11.87013058057914,0.03311540670607126,0.2777777777777778,9.545333333333334,intermediate
Yuvraj Singh,1175370,2019-04-03,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,Mumbai,2019,4,6,0,1,1,66.66666666666666,1,0.0,0.0,0.0,unknown,unknown,31.33333333333333,21.8,16.8,23.0,17.2,15.1,141.63780663780665,111.64935064935068,104.8991302814832,4.333333333333333,2.8,2.3,2750.0,125,22.0,2109.0,130.39355144618304,367.0,17.401612138454244,108.0,17.444444444444443,84.71139971139971,9.0,1,11.5,70.1826923076923,4.0,1,4.0,3,-4.633857774405566,2.7666666666666666,14.428367120980058,0.0520563244685325,0.3139914319569775,19.389333333333333,veteran
P Negi,1178424,2019-04-30,Royal Challengers Bangalore,Rajasthan Royals,M.Chinnaswamy Stadium,Bengaluru,2019,4,3,1,1,1,133.33333333333331,1,0.0,0.0,0.0,unknown,unknown,1.6666666666666667,1.6,8.5,3.0,2.8,7.5,27.777777777777786,31.666666666666668,87.13354037267081,0.0,0.0,1.0,361.0,34,10.617647058823527,285.0,126.66666666666666,42.0,14.736842105263156,25.0,19.0,126.08695652173914,2.0,0,0.0,0.0,0.0,0,9.0,3,-4.616212696222183,-8.440000000000001,11.452801695072983,0.024675645445115017,0.2,5.756,intermediate
STR Binny,1178428,2019-05-04,Rajasthan Royals,Delhi Capitals,Arun Jaitley Stadium,Delhi,2019,0,1,0,1,1,0.0,1,0.0,0.0,0.0,unknown,unknown,12.333333333333334,14.0,11.5,9.333333333333334,8.4,8.5,140.3846153846154,144.23076923076923,117.19941822883,1.3333333333333333,1.8,1.3,880.0,65,13.538461538461538,681.0,129.22173274596182,101.0,14.831130690161526,43.0,23.0,153.79310344827587,2.0,0,13.375,97.41854636591478,8.0,0,9.0,4,-1.3368225497327164,2.0066666666666673,10.564615994493645,0.07900350472386881,0.39243563454089764,12.253333333333334,experienced
C de Grandhomme,1178429,2019-05-04,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,Bengaluru,2019,3,4,0,0,2,75.0,0,0.0,0.0,0.0,unknown,unknown,14.333333333333334,17.0,16.3,15.0,13.0,12.1,70.28769841269842,102.56477591036416,124.05058718889856,2.0,2.2,1.9,300.0,20,15.0,220.0,136.36363636363637,36.0,16.363636363636363,15.0,0.0,0.0,0.0,0,25.6,116.94244421906694,5.0,0,34.0,3,1.5605495356037142,-0.7466666666666661,15.449199907366651,0.07362336548838398,0.3081081081081081,15.254666666666665,rookie
PA Patel,1178429,2019-05-04,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,Bengaluru,2019,0,3,0,1,2,0.0,0,0.0,0.0,0.0,unknown,unknown,30.0,30.8,23.5,15.666666666666666,19.0,15.7,183.4848484848485,158.73955773955774,140.89755664755666,6.0,5.2,3.9,2848.0,136,20.94117647058824,2347.0,121.34639965913934,414.0,17.63953983809118,126.0,21.347826086956523,105.4664192849834,23.0,1,16.272727272727273,99.57376751494398,11.0,0,4.0,14,4.777907014012092,5.22,17.1221104618171,0.22862406390015533,0.5221104623035295,28.195999999999998,veteran
YK Pathan,1178429,2019-05-04,Sunrisers Hyderabad,Royal Challengers Bangalore,M.Chinnaswamy Stadium,Bengaluru,2019,3,4,0,1,1,75.0,1,0.0,0.0,0.0,unknown,unknown,4.666666666666667,7.2,11.1,6.333333333333333,7.4,10.6,68.93939393939394,88.03030303030303,82.07672786983132,0.3333333333333333,0.4,1.1,3219.0,152,21.17763157894737,2229.0,144.41453566621803,424.0,19.02198295199641,110.0,26.11111111111111,132.59360569705396,9.0,1,28.6,139.77151834678256,10.0,0,11.0,6,-9.202799687298677,-3.633333333333333,14.066903631495428,0.019879597463837002,0.08888888888888888,11.153333333333332,veteran
DW Steyn,1216510,2020-09-24,Royal Challengers Bangalore,Kings XI Punjab,Dubai International Cricket Stadium,Unknown,2020/21,1,2,0,0,2,50.0,0,0.0,0.0,0.0,unknown,unknown,7.0,4.4,4.8,4.666666666666667,3.4,4.7,107.57575757575758,74.54545454545455,79.3560606060606,1.0,0.6,0.4,166.0,32,5.1875,158.0,105.0632911392405,17.0,10.759493670886076,22.0,3.0,60.0,1.0,0,0.0,0.0,0.0,0,90.0,0,-0.031063748079876975,-1.0799999999999998,6.460134157533676,0.02886644367188266,0.12631578947368421,5.24,intermediate
M Vijay,1216539,2020-09-25,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,Unknown,2020/21,10,15,1,1,2,66.66666666666666,0,0.0,0.0,0.0,unknown,unknown,16.0,19.6,32.2,18.0,19.8,26.9,71.4285714285714,88.57142857142857,109.674608660488,2.0,2.2,4.0,2609.0,104,25.08653846153846,2132.0,122.3733583489681,337.0,15.806754221388369,96.0,13.6,98.27586206896552,5.0,1,22.83333333333333,105.3030303030303,6.0,0,3.0,2,1.2876134409249906,-7.9333333333333345,27.78408817210952,0.17486278362495958,0.370803932909196,27.50933333333333,veteran
SR Watson,1216536,2020-10-29,Chennai Super Kings,Kolkata Knight Riders,Dubai International Cricket Stadium,Unknown,2020/21,14,19,2,1,2,73.68421052631578,0,0.0,0.0,0.0,unknown,unknown,28.666666666666668,30.0,28.5,23.0,25.4,22.8,168.5881370091897,141.70843776106935,120.64554861997765,4.0,4.4,4.4,3866.0,140,27.61428571428572,2782.0,138.9647735442128,565.0,20.309130122214235,125.0,33.7,108.3154494014924,10.0,1,30.823529411764707,114.19876773197971,17.0,0,10.0,10,8.650449816369472,3.9866666666666655,25.57885411385304,0.131440491874574,0.6952380952380952,36.465333333333334,veteran
Gurkeerat Singh,1216502,2020-10-31,Royal Challengers Bangalore,Sunrisers Hyderabad,Sharjah Cricket Stadium,Unknown,2020/21,15,24,1,0,1,62.5,1,0.0,0.0,0.0,unknown,unknown,12.333333333333334,24.2,25.0,13.0,20.8,19.4,102.6806526806527,111.04466611819552,130.23285937488723,2.0,3.2,3.2,496.0,31,16.0,398.0,124.62311557788944,65.0,16.331658291457288,27.0,0.0,0.0,0.0,0,28.0,118.02083333333334,4.0,0,3.0,4,12.018491151249773,0.82,19.425069712444618,0.16097124882281313,0.3621052631578947,25.68,intermediate
DS Kulkarni,1216495,2020-11-03,Mumbai Indians,Sunrisers Hyderabad,Sharjah Cricket Stadium,Unknown,2020/21,3,2,0,0,1,150.0,1,0.0,0.0,0.0,unknown,unknown,3.6666666666666665,3.0,4.2,3.333333333333333,2.8,3.7,113.8888888888889,108.33333333333331,124.16666666666669,0.3333333333333333,0.2,0.4,101.0,19,5.315789473684211,106.0,95.28301886792453,9.0,8.49056603773585,9.0,0.0,0.0,0.0,0,3.5,97.91666666666669,4.0,0,90.0,0,-1.4156088751289988,-1.7,2.616188916046483,0.1892303285517516,0.16,4.096,rookie
SP Goswami,1237180,2020-11-08,Sunrisers Hyderabad,Delhi Capitals,Sheikh Zayed Stadium,Abu Dhabi,2020/21,0,1,0,1,2,0.0,0,0.0,0.0,0.0,unknown,unknown,5.666666666666667,11.0,12.1,5.333333333333333,8.8,10.8,86.1111111111111,99.66666666666666,87.09163059163059,0.6666666666666666,1.4,1.2,293.0,20,14.65,292.0,100.34246575342463,35.0,11.986301369863012,19.0,4.0,44.44444444444444,3.0,1,1.0,50.0,1.0,0,2.0,1,-2.513769349845201,1.7733333333333334,12.332882874656676,0.0,0.24761904761904763,12.726666666666667,rookie
CA Lynn,1254058,2021-04-09,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2021,49,35,7,2,1,140.0,1,0.0,0.0,0.0,unknown,unknown,47.0,38.4,36.8,26.33333333333333,25.8,24.9,180.57545902373488,130.0474030738154,116.06046624279006,8.0,5.8,5.7,1280.0,41,31.21951219512195,906.0,141.280353200883,191.0,21.08167770419426,37.0,19.666666666666668,125.4079254079254,3.0,1,33.0,158.0999394233585,5.0,0,90.0,0,3.291655244164871,3.4266666666666667,27.57938038140492,0.12785842474139325,0.5186374679481784,34.34133333333334,intermediate
S Nadeem,1254063,2021-04-14,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2021,0,1,0,1,2,0.0,0,0.0,0.0,0.0,unknown,unknown,4.333333333333333,3.0,2.2,5.333333333333333,4.6,4.8,80.55555555555556,55.0,39.14285714285714,0.3333333333333333,0.2,0.1,39.0,19,2.0526315789473686,86.0,45.34883720930232,2.0,2.3255813953488373,15.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0,90.0,0,0.0768919848641211,0.36666666666666653,1.9888578520235063,0.06416453445968243,0.16,2.229333333333333,rookie
Harbhajan Singh,1254067,2021-04-18,Kolkata Knight Riders,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2021,2,2,0,0,2,100.0,0,0.0,0.0,0.0,unknown,unknown,1.6666666666666667,6.4,4.4,4.666666666666667,8.0,5.2,51.85185185185185,81.2063492063492,93.93650793650792,0.0,0.8,0.5,831.0,87,9.551724137931034,597.0,139.19597989949747,121.0,20.268006700167504,56.0,12.0,138.8547828982611,30.0,1,4.5,49.24242424242424,6.0,0,5.0,1,-3.9377320783677185,1.9799999999999998,5.758086101783771,0.0,0.12631578947368421,5.811999999999999,experienced
CH Gayle,1254099,2021-09-28,Punjab Kings,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2021,1,4,0,1,1,25.0,1,0.0,0.0,0.0,unknown,unknown,24.33333333333333,23.2,20.4,16.666666666666668,17.2,16.9,139.4880174291939,108.26423902894491,105.77937490785789,3.6666666666666665,3.6,2.9,4996.0,140,35.68571428571428,3327.0,150.16531409678387,767.0,23.05380222422603,127.0,0.0,0.0,0.0,0,27.466666666666665,136.4143584600241,15.0,0,3.0,9,-14.093504652467738,-5.82,16.187786891494625,0.09863980534942299,0.3193502150023889,23.955999999999996,veteran
SPD Smith,1254112,2021-10-02,Delhi Capitals,Mumbai Indians,Sharjah Cricket Stadium,Sharjah,2021,9,8,1,1,2,112.5,0,0.0,0.0,0.0,unknown,unknown,22.33333333333333,26.8,20.8,20.33333333333333,23.0,17.4,101.26559714795007,110.71797897842524,114.77565615587928,2.0,2.8,2.4,2486.0,92,27.02173913043478,1923.0,129.27717108684348,285.0,14.82059282371295,77.0,0.0,0.0,0.0,0,27.3,112.569536019536,10.0,0,4.0,6,-6.183223850187698,0.42666666666666603,13.2144701831826,0.27456009006097937,0.4983911513323277,21.193333333333335,experienced
SS Tiwary,1254112,2021-10-02,Mumbai Indians,Delhi Capitals,Sharjah Cricket Stadium,Sharjah,2021,15,18,1,1,1,83.33333333333334,1,0.0,0.0,0.0,unknown,unknown,33.333333333333336,21.2,27.2,26.33333333333333,18.0,21.7,165.54054054054055,118.49099099099098,125.97408533526314,3.6666666666666665,2.2,3.3,1479.0,72,20.541666666666668,1217.0,121.52834839769926,160.0,13.147082990961382,49.0,5.0,250.0,1.0,0,17.5,97.0,2.0,0,4.0,3,2.4793302783452633,-4.56,19.80908882306301,0.2549934588501326,0.3822222222222222,22.3,experienced
SK Raina,1254089,2021-10-02,Chennai Super Kings,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2021,3,5,0,1,1,60.0,1,0.0,0.0,0.0,unknown,unknown,10.0,7.2,15.7,6.333333333333333,5.8,12.2,140.0,107.33333333333334,114.2222222222222,1.3333333333333333,1.0,2.2,5533.0,199,27.804020100502512,4020.0,137.636815920398,710.0,17.66169154228856,167.0,11.0,183.3333333333333,1.0,0,25.05555555555556,117.7986156696827,18.0,0,2.0,10,-16.607039743123757,-6.613333333333332,15.413197807939374,0.048951231447847,0.413903743315508,11.789333333333335,veteran
CH Morris,1254106,2021-10-07,Rajasthan Royals,Kolkata Knight Riders,Sharjah Cricket Stadium,Sharjah,2021,0,2,0,1,2,0.0,0,0.0,0.0,0.0,unknown,unknown,9.666666666666666,13.0,7.6,7.666666666666667,8.6,6.0,123.3766233766234,114.02597402597402,93.512987012987,1.0,1.4,0.8,618.0,48,12.875,395.0,156.45569620253164,76.0,19.240506329113924,28.0,12.666666666666666,83.33333333333333,3.0,1,14.0,137.34199134199133,5.0,0,8.0,6,-2.9646110970949087,2.7666666666666666,10.915839663331251,0.0,0.19428571428571428,10.217333333333332,intermediate
MC Henriques,1254094,2021-10-07,Punjab Kings,Chennai Super Kings,Dubai International Cricket Stadium,Dubai,2021,3,3,0,0,2,100.0,0,0.0,0.0,0.0,unknown,unknown,9.333333333333334,15.2,17.9,9.666666666666666,13.2,13.0,94.1176470588235,121.61344537815124,132.671802054155,0.3333333333333333,1.6,2.0,997.0,53,18.81132075471698,782.0,127.4936061381074,115.0,14.705882352941178,38.0,0.0,0.0,0.0,0,25.5,93.88888888888889,2.0,0,4.0,3,-1.0604031603933297,-5.133333333333333,18.10739566524624,0.07796494620212906,0.26666666666666666,17.441333333333333,experienced
DT Christian,1254115,2021-10-11,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,Sharjah,2021,9,7,1,0,1,128.57142857142858,1,0.0,0.0,0.0,unknown,unknown,0.6666666666666666,0.8,3.5,2.6666666666666665,2.6,5.0,19.444444444444443,28.33333333333333,61.56565656565656,0.0,0.0,0.1,451.0,40,11.275,387.0,116.5374677002584,41.0,10.594315245478036,28.0,0.0,0.0,0.0,0,4.0,109.25925925925924,3.0,0,5.0,6,-9.327029276239802,-3.2733333333333334,4.116363011742847,0.0932425761791068,0.08888888888888888,2.2973333333333334,intermediate
AB de Villiers,1254115,2021-10-11,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,Sharjah,2021,11,9,1,1,1,122.22222222222224,1,0.0,0.0,0.0,unknown,unknown,22.666666666666668,16.6,17.7,19.0,12.8,13.6,124.64387464387464,191.45299145299143,132.27050727050727,2.6666666666666665,2.2,2.0,5170.0,169,30.59171597633136,3391.0,152.4624004718372,666.0,19.64022412267768,124.0,0.0,0.0,1.0,0,32.5625,115.00937244621112,16.0,0,3.0,13,-17.38625916117517,-9.193333333333332,22.0204450454572,0.0,0.553593317437711,15.261333333333335,veteran
EJG Morgan,1254117,2021-10-15,Kolkata Knight Riders,Chennai Super Kings,Dubai International Cricket Stadium,Dubai,2021,4,8,0,1,2,50.0,0,0.0,0.0,0.0,unknown,unknown,6.0,4.4,8.4,7.0,5.0,9.1,63.20346320346321,77.92207792207793,65.17532467532467,0.6666666666666666,0.4,0.9,1402.0,73,19.2054794520548,1139.0,123.09043020193153,176.0,15.452151009657594,60.0,7.0,87.5,1.0,0,24.857142857142858,125.083412675415,7.0,0,2.0,14,-15.430834418196024,-5.56,14.21423386765692,0.0,0.12307692307692308,5.5920000000000005,experienced
Shakib Al Hasan,1254117,2021-10-15,Kolkata Knight Riders,Chennai Super Kings,Dubai International Cricket Stadium,Dubai,2021,0,1,0,1,2,0.0,0,0.0,0.0,0.0,unknown,unknown,11.666666666666666,9.4,12.9,11.0,9.4,11.3,84.66666666666667,82.8,103.68571428571428,1.0,0.8,1.5,795.0,51,15.588235294117649,634.0,125.39432176656152,94.0,14.826498422712934,39.0,13.666666666666666,124.02777777777776,6.0,1,4.0,45.0,2.0,0,2.0,5,-3.068221671647383,-3.1466666666666674,9.550450832872295,0.3076708872391659,0.2393162393162393,12.542666666666666,experienced
S Gopal,1304096,2022-05-05,Sunrisers Hyderabad,Delhi Capitals,"Brabourne Stadium, Mumbai",Mumbai,2022,9,7,2,0,2,128.57142857142858,0,0.0,0.0,0.0,unknown,unknown,10.0,7.6,7.4,9.333333333333334,7.0,7.2,91.66666666666669,98.33333333333331,87.97619047619048,1.0,0.8,0.8,171.0,21,8.142857142857142,162.0,105.55555555555556,19.0,11.728395061728394,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,90.0,0,-1.0997891788294267,-0.5399999999999998,7.919034733546196,0.06440003942724251,0.4949620427881297,7.564,intermediate
AJ Finch,1304099,2022-05-07,Kolkata Knight Riders,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",Pune,2022,14,14,1,1,2,100.0,0,0.0,0.0,0.0,unknown,unknown,21.666666666666668,20.8,21.6,14.0,15.4,17.5,102.3809523809524,110.76190476190476,113.1774501774502,3.6666666666666665,3.2,3.1,2078.0,89,23.34831460674157,1612.0,128.90818858560792,291.0,18.05210918114144,83.0,3.0,42.85714285714285,1.0,0,20.5,118.34221611721613,10.0,0,5.0,4,-2.4256141740517725,2.1933333333333347,18.506455330205416,0.1913842374629687,0.3231527093596059,22.090666666666664,experienced
KA Pollard,1304102,2022-05-09,Mumbai Indians,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,2022,15,16,1,1,2,93.75,0,0.0,0.0,0.0,unknown,unknown,11.0,14.4,12.9,16.0,14.2,11.7,65.0,105.82539682539684,120.56882489491186,0.3333333333333333,1.2,1.4,3422.0,167,20.49101796407185,2299.0,148.84732492387997,444.0,19.312744671596345,128.0,18.0,182.1428571428572,2.0,0,28.0,136.30355480607196,15.0,0,3.0,10,-5.901216096626909,1.4533333333333325,8.887569346502405,0.3433194194857315,0.20972431077694234,14.298666666666668,veteran
RV Uthappa,1304105,2022-05-12,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2022,1,6,0,1,1,16.666666666666664,1,0.0,0.0,0.0,unknown,unknown,0.6666666666666666,7.0,22.9,3.6666666666666665,9.2,16.4,15.873015873015817,39.523809523809526,96.20930392358964,0.0,0.8,3.3,4953.0,196,25.270408163265305,3778.0,131.1011116993118,663.0,17.548967707781895,183.0,14.5,73.8095238095238,2.0,0,28.27777777777778,123.187551071538,18.0,0,4.0,10,-0.9758478866815139,-9.253333333333332,28.06520186201332,0.07883208474595489,0.10666666666666666,22.973333333333336,veteran
DJ Bravo,1304105,2022-05-12,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,2022,12,15,1,1,1,80.0,1,0.0,0.0,0.0,unknown,unknown,3.333333333333333,2.2,6.5,2.333333333333333,1.8,3.3,120.0,92.0,133.75,0.3333333333333333,0.2,0.8,1548.0,109,14.20183486238532,1181.0,131.0753598645216,185.0,15.664690939881456,68.0,20.0,250.0,1.0,0,12.142857142857142,84.15043290043289,7.0,0,4.0,5,-8.146312015436743,-3.6133333333333333,8.422852512328848,0.0,0.16666666666666666,5.453333333333333,veteran
SW Billings,1304112,2022-05-18,Kolkata Knight Riders,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,2022,36,23,5,1,2,156.52173913043478,0,0.0,0.0,0.0,unknown,unknown,17.666666666666668,18.8,13.4,14.0,15.4,12.4,127.9693486590038,125.98450774612692,85.68922357003316,2.333333333333333,2.2,1.4,467.0,26,17.96153846153846,362.0,129.00552486187846,55.0,15.193370165745856,25.0,25.0,113.63636363636364,1.0,0,6.5,72.22222222222221,2.0,0,4.0,7,-1.6003986013986011,5.273333333333334,11.964763079792071,0.09795730311110558,0.6060130718954249,16.090666666666667,intermediate
E Lewis,1312198,2022-05-25,Lucknow Super Giants,Royal Challengers Bangalore,"Eden Gardens, Kolkata",Kolkata,2022,2,6,0,0,2,33.33333333333333,0,0.0,0.0,0.0,unknown,unknown,20.33333333333333,19.0,22.3,13.666666666666666,13.8,14.9,99.19732441471574,107.00377476578848,125.48708686809373,3.0,3.0,3.6,652.0,25,26.08,471.0,138.4288747346072,98.0,20.8067940552017,24.0,0.0,0.0,0.0,0,10.25,98.20261437908496,4.0,0,48.0,4,-0.6511185770750991,1.0733333333333335,21.55123095221142,0.19225139883316045,0.2909090909090909,25.74266666666667,intermediate
