match_id,batter,venue,batting_team,bowling_team,date,runs,recent_form,venue_avg,opponent_avg,career_avg,target_runs
733989,b kumar,"sardar patel stadium, motera",sunrisers hyderabad,rajasthan royals,2014-05-08,0,1.2,0.0,4.5,4.7,6.0
829751,b kumar,wankhede stadium,sunrisers hyderabad,mumbai indians,2015-04-25,6,2.0,5.0,3.5,4.761904761904762,11.0
829781,b kumar,eden gardens,sunrisers hyderabad,kolkata knight riders,2015-05-04,11,4.0,8.0,3.9285714285714284,5.045454545454546,0.0
829815,b kumar,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,mumbai indians,2015-05-17,0,3.6,4.166666666666667,3.5,4.826086956521739,0.0
980915,b kumar,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,kolkata knight riders,2016-04-16,0,3.4,4.166666666666667,3.9285714285714284,4.625,21.0
980943,b kumar,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,rising pune supergiants,2016-04-26,21,7.6,4.166666666666667,11.0,5.28,1.0
980979,b kumar,dr. y.s. rajasekhara reddy aca-vdca cricket stadium,sunrisers hyderabad,rising pune supergiants,2016-05-10,1,6.6,1.0,11.0,5.115384615384615,1.0
980983,b kumar,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,delhi daredevils,2016-05-12,1,4.6,4.166666666666667,7.0,4.962962962962963,13.0
981003,b kumar,shaheed veer narayan singh international stadium,sunrisers hyderabad,delhi daredevils,2016-05-20,13,7.2,13.0,7.0,5.25,5.0
981009,b kumar,eden gardens,sunrisers hyderabad,kolkata knight riders,2016-05-22,5,8.2,8.0,3.9285714285714284,5.241379310344827,1.0
981015,b kumar,feroz shah kotla,sunrisers hyderabad,kolkata knight riders,2016-05-25,1,4.2,1.0,3.9285714285714284,5.1,1.0
981019,b kumar,m chinnaswamy stadium,sunrisers hyderabad,royal challengers bangalore,2016-05-29,1,4.2,3.5,3.2222222222222223,4.967741935483871,4.0
1082600,b kumar,wankhede stadium,sunrisers hyderabad,mumbai indians,2017-04-12,4,4.8,5.0,3.5,4.9375,0.0
1082634,b kumar,"rajiv gandhi international stadium, uppal",sunrisers hyderabad,rising pune supergiant,2017-05-06,0,2.2,4.166666666666667,0.0,4.787878787878788,1.0
1136599,b kumar,rajiv gandhi international stadium,sunrisers hyderabad,royal challengers bangalore,2018-05-07,1,1.4,1.25,3.2222222222222223,4.676470588235294,0.0
1136614,b kumar,rajiv gandhi international stadium,sunrisers hyderabad,kolkata knight riders,2018-05-19,0,1.2,1.25,3.9285714285714284,4.542857142857143,7.0
1136617,b kumar,wankhede stadium,sunrisers hyderabad,chennai super kings,2018-05-22,7,2.4,5.0,7.8,4.611111111111111,5.0
1136619,b kumar,eden gardens,sunrisers hyderabad,kolkata knight riders,2018-05-25,5,2.6,8.0,3.9285714285714284,4.621621621621622,2.0
1178394,b kumar,rajiv gandhi international stadium,sunrisers hyderabad,mumbai indians,2019-04-06,2,3.0,1.25,3.5,4.552631578947368,2.0
1178405,b kumar,rajiv gandhi international stadium,sunrisers hyderabad,delhi capitals,2019-04-14,2,3.2,1.25,4.0,4.487179487179487,1.0
1178420,b kumar,sawai mansingh stadium,sunrisers hyderabad,rajasthan royals,2019-04-27,1,3.4,2.0,4.5,4.4,7.0
1178429,b kumar,m.chinnaswamy stadium,sunrisers hyderabad,royal challengers bangalore,2019-05-04,7,3.4,7.0,3.2222222222222223,4.463414634146342,0.0
1216534,b kumar,dubai international cricket stadium,sunrisers hyderabad,royal challengers bangalore,2020-09-21,0,2.4,4.0,3.2222222222222223,4.357142857142857,2.0
1254063,b kumar,"ma chidambaram stadium, chepauk, chennai",sunrisers hyderabad,royal challengers bangalore,2021-04-14,2,2.4,1.75,3.2222222222222223,4.3023255813953485,1.0
1254066,b kumar,"ma chidambaram stadium, chepauk, chennai",sunrisers hyderabad,mumbai indians,2021-04-17,1,2.2,1.75,3.5,4.2272727272727275,14.0
1254085,b kumar,"arun jaitley stadium, delhi",sunrisers hyderabad,rajasthan royals,2021-05-02,14,4.8,14.0,4.5,4.444444444444445,5.0
1254105,b kumar,dubai international cricket stadium,sunrisers hyderabad,delhi capitals,2021-09-22,5,4.4,4.0,4.0,4.456521739130435,3.0
1254107,b kumar,sharjah cricket stadium,sunrisers hyderabad,punjab kings,2021-09-25,3,5.0,2.0,3.3333333333333335,4.425531914893617,2.0
1254091,b kumar,sharjah cricket stadium,sunrisers hyderabad,chennai super kings,2021-09-30,2,5.0,2.0,7.8,4.375,7.0
1254109,b kumar,dubai international cricket stadium,sunrisers hyderabad,kolkata knight riders,2021-10-03,7,6.2,4.0,3.9285714285714284,4.428571428571429,3.0
1304051,b kumar,"maharashtra cricket association stadium, pune",sunrisers hyderabad,rajasthan royals,2022-03-29,3,4.0,4.5,4.5,4.4,1.0
1304058,b kumar,"dr dy patil sports academy, mumbai",sunrisers hyderabad,lucknow super giants,2022-04-04,1,3.2,1.0,1.5,4.333333333333333,5.0
1304096,b kumar,"brabourne stadium, mumbai",sunrisers hyderabad,delhi capitals,2022-05-05,5,3.6,5.0,4.0,4.346153846153846,8.0
1304100,b kumar,"wankhede stadium, mumbai",sunrisers hyderabad,royal challengers bangalore,2022-05-08,8,4.8,4.5,3.2222222222222223,4.415094339622642,6.0
1304107,b kumar,"maharashtra cricket association stadium, pune",sunrisers hyderabad,kolkata knight riders,2022-05-14,6,4.6,4.5,3.9285714285714284,4.444444444444445,1.0
1304116,b kumar,"wankhede stadium, mumbai",sunrisers hyderabad,punjab kings,2022-05-22,1,4.2,4.5,3.3333333333333335,4.381818181818182,6.0
1359478,b kumar,"rajiv gandhi international stadium, uppal, hyderabad",sunrisers hyderabad,rajasthan royals,2023-04-02,6,5.2,5.6,4.5,4.410714285714286,2.0
1359499,b kumar,"rajiv gandhi international stadium, uppal, hyderabad",sunrisers hyderabad,mumbai indians,2023-04-18,2,4.6,5.6,3.5,4.368421052631579,5.0
1359521,b kumar,"rajiv gandhi international stadium, uppal, hyderabad",sunrisers hyderabad,kolkata knight riders,2023-05-04,5,4.0,5.6,3.9285714285714284,4.379310344827586,2.0
1359532,b kumar,"rajiv gandhi international stadium, uppal, hyderabad",sunrisers hyderabad,lucknow super giants,2023-05-13,2,3.2,5.6,1.5,4.338983050847458,27.0
1359536,b kumar,"narendra modi stadium, ahmedabad",sunrisers hyderabad,gujarat titans,2023-05-15,27,8.4,13.5,27.0,4.716666666666667,6.0
1426261,b kumar,"maharaja yadavindra singh international cricket stadium, mullanpur",sunrisers hyderabad,punjab kings,2024-04-09,6,8.4,6.0,3.3333333333333335,4.737704918032787,13.0
1426279,b kumar,"rajiv gandhi international stadium, uppal, hyderabad",sunrisers hyderabad,royal challengers bengaluru,2024-04-25,13,10.6,5.6,13.0,4.870967741935484,4.0
1426284,b kumar,"ma chidambaram stadium, chepauk, chennai",sunrisers hyderabad,chennai super kings,2024-04-28,4,10.4,1.75,7.8,4.857142857142857,0.0
1426309,b kumar,"narendra modi stadium, ahmedabad",sunrisers hyderabad,kolkata knight riders,2024-05-21,0,10.0,13.5,3.9285714285714284,4.78125,0.0
392222,b lee,supersport park,kings xi punjab,mumbai indians,2009-05-12,8,7.8,8.0,7.25,7.8,0.0
392229,b lee,new wanderers stadium,kings xi punjab,deccan chargers,2009-05-17,0,7.8,0.0,7.0,6.5,6.0
392234,b lee,kingsmead,kings xi punjab,chennai super kings,2009-05-20,6,5.8,6.0,6.0,6.428571428571429,7.0
419127,b lee,"punjab cricket association stadium, mohali",kings xi punjab,kolkata knight riders,2010-03-27,7,7.0,6.25,7.0,6.5,3.0
419132,b lee,brabourne stadium,kings xi punjab,mumbai indians,2010-03-30,3,4.8,3.0,7.25,6.111111111111111,1.0
419136,b lee,"punjab cricket association stadium, mohali",kings xi punjab,royal challengers bangalore,2010-04-02,1,3.4,6.25,4.5,5.6,1.0
501219,b lee,eden gardens,kolkata knight riders,kochi tuskers kerala,2011-04-20,1,3.6,5.0,1.0,5.181818181818182,1.0
501230,b lee,feroz shah kotla,kolkata knight riders,delhi daredevils,2011-04-28,1,2.6,1.0,6.75,4.833333333333333,1.0
501242,b lee,nehru stadium,kolkata knight riders,kochi tuskers kerala,2011-05-05,1,1.4,1.0,1.0,4.538461538461538,2.0
501269,b lee,wankhede stadium,kolkata knight riders,mumbai indians,2011-05-25,2,1.2,2.0,7.25,4.357142857142857,9.0
548307,b lee,eden gardens,kolkata knight riders,delhi daredevils,2012-04-05,9,2.8,5.0,6.75,4.666666666666667,25.0
548312,b lee,sawai mansingh stadium,kolkata knight riders,rajasthan royals,2012-04-08,25,7.6,10.0,10.0,5.9375,8.0
548315,b lee,m chinnaswamy stadium,kolkata knight riders,royal challengers bangalore,2012-04-10,8,9.0,8.0,4.5,6.0588235294117645,5.0
598005,b lee,sawai mansingh stadium,kolkata knight riders,rajasthan royals,2013-04-08,5,9.8,10.0,10.0,6.0,16.0
1304097,b sai sudharsan,"brabourne stadium, mumbai",gujarat titans,mumbai indians,2022-05-06,14,29.0,23.0,34.0,29.0,22.0
1359475,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,chennai super kings,2023-03-31,22,26.4,50.25,64.5,27.833333333333332,62.0
1359481,b sai sudharsan,"arun jaitley stadium, delhi",gujarat titans,delhi capitals,2023-04-04,62,36.6,63.5,46.333333333333336,32.714285714285715,53.0
1359487,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,kolkata knight riders,2023-04-09,53,43.2,50.25,53.0,35.25,19.0
1359492,b sai sudharsan,"punjab cricket association is bindra stadium, mohali, chandigarh",gujarat titans,punjab kings,2023-04-13,19,34.0,19.0,36.6,33.44444444444444,20.0
1359497,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,rajasthan royals,2023-04-16,20,35.2,50.25,27.5,32.1,47.0
1359536,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,sunrisers hyderabad,2023-05-15,47,40.2,50.25,34.333333333333336,33.45454545454545,43.0
1370352,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,mumbai indians,2023-05-26,43,36.4,50.25,34.0,34.25,96.0
1370353,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,chennai super kings,2023-05-29,96,45.0,50.25,64.5,39.0,45.0
1422123,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,mumbai indians,2024-03-24,45,50.2,50.25,34.0,39.42857142857143,37.0
1422125,b sai sudharsan,"ma chidambaram stadium, chepauk, chennai",gujarat titans,chennai super kings,2024-03-26,37,53.6,37.0,64.5,39.266666666666666,45.0
1422130,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,sunrisers hyderabad,2024-03-31,45,53.2,50.25,34.333333333333336,39.625,33.0
1422135,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,punjab kings,2024-04-04,33,51.2,50.25,36.6,39.23529411764706,31.0
1422139,b sai sudharsan,"bharat ratna shri atal bihari vajpayee ekana cricket stadium, lucknow",gujarat titans,lucknow super giants,2024-04-07,31,38.2,31.0,31.0,38.77777777777778,35.0
1426262,b sai sudharsan,"sawai mansingh stadium, jaipur",gujarat titans,rajasthan royals,2024-04-10,35,36.2,35.0,27.5,38.578947368421055,12.0
1426270,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,delhi capitals,2024-04-17,12,31.2,50.25,46.333333333333336,37.25,31.0
1426275,b sai sudharsan,"maharaja yadavindra singh international cricket stadium, mullanpur",gujarat titans,punjab kings,2024-04-21,31,28.4,31.0,36.6,36.95238095238095,65.0
1426278,b sai sudharsan,"arun jaitley stadium, delhi",gujarat titans,delhi capitals,2024-04-24,65,34.8,63.5,46.333333333333336,38.22727272727273,84.0
1426283,b sai sudharsan,"narendra modi stadium, ahmedabad",gujarat titans,royal challengers bengaluru,2024-04-28,84,45.4,50.25,45.0,40.21739130434783,6.0
1426290,b sai sudharsan,"m chinnaswamy stadium, bengaluru",gujarat titans,royal challengers bengaluru,2024-05-04,6,39.6,6.0,45.0,38.791666666666664,103.0
1082607,ba stokes,m chinnaswamy stadium,rising pune supergiant,royal challengers bangalore,2017-04-16,2,20.0,2.0,11.25,20.0,10.0
1082615,ba stokes,maharashtra cricket association stadium,rising pune supergiant,sunrisers hyderabad,2017-04-22,10,17.8,36.2,15.0,18.333333333333332,17.0
1082618,ba stokes,wankhede stadium,rising pune supergiant,mumbai indians,2017-04-24,17,11.2,17.0,37.0,18.142857142857142,103.0
1082629,ba stokes,maharashtra cricket association stadium,rising pune supergiant,gujarat lions,2017-05-01,103,31.4,36.2,64.0,28.75,14.0
1082631,ba stokes,eden gardens,rising pune supergiant,kolkata knight riders,2017-05-03,14,29.2,12.0,12.5,27.11111111111111,39.0
1082634,ba stokes,"rajiv gandhi international stadium, uppal",rising pune supergiant,sunrisers hyderabad,2017-05-06,39,36.6,39.0,15.0,28.3,33.0
1082642,ba stokes,feroz shah kotla,rising pune supergiant,delhi daredevils,2017-05-12,33,41.2,33.0,13.0,28.727272727272727,5.0
1136564,ba stokes,rajiv gandhi international stadium,rajasthan royals,sunrisers hyderabad,2018-04-09,5,38.8,10.5,15.0,26.75,16.0
1136566,ba stokes,sawai mansingh stadium,rajasthan royals,delhi daredevils,2018-04-11,16,21.4,12.083333333333334,13.0,25.923076923076923,27.0
1136571,ba stokes,m.chinnaswamy stadium,rajasthan royals,royal challengers bangalore,2018-04-15,27,24.0,27.0,11.25,26.0,14.0
1136575,ba stokes,sawai mansingh stadium,rajasthan royals,kolkata knight riders,2018-04-18,14,19.0,12.083333333333334,12.5,25.2,45.0
1136577,ba stokes,maharashtra cricket association stadium,rajasthan royals,chennai super kings,2018-04-20,45,21.4,36.2,29.8,26.4375,40.0
1136581,ba stokes,sawai mansingh stadium,rajasthan royals,mumbai indians,2018-04-22,40,28.4,12.083333333333334,37.0,27.235294117647058,0.0
1136588,ba stokes,sawai mansingh stadium,rajasthan royals,sunrisers hyderabad,2018-04-29,0,25.2,12.083333333333334,15.0,25.72222222222222,1.0
1136592,ba stokes,arun jaitley stadium,rajasthan royals,delhi daredevils,2018-05-02,1,20.0,1.0,13.0,24.42105263157895,12.0
1136598,ba stokes,holkar cricket stadium,rajasthan royals,kings xi punjab,2018-05-06,12,19.6,31.0,26.4,23.8,14.0
1136600,ba stokes,sawai mansingh stadium,rajasthan royals,kings xi punjab,2018-05-08,14,13.4,12.083333333333334,26.4,23.333333333333332,11.0
1136603,ba stokes,sawai mansingh stadium,rajasthan royals,chennai super kings,2018-05-11,11,7.6,12.083333333333334,29.8,22.772727272727273,11.0
1136609,ba stokes,eden gardens,rajasthan royals,kolkata knight riders,2018-05-15,11,9.8,12.0,12.5,22.26086956521739,6.0
1175359,ba stokes,sawai mansingh stadium,rajasthan royals,kings xi punjab,2019-03-25,6,10.8,12.083333333333334,26.4,21.583333333333332,16.0
1175363,ba stokes,rajiv gandhi international stadium,rajasthan royals,sunrisers hyderabad,2019-03-29,16,11.6,10.5,15.0,21.36,46.0
1175367,ba stokes,ma chidambaram stadium,rajasthan royals,chennai super kings,2019-03-31,46,18.0,46.0,29.8,22.307692307692307,1.0
1175369,ba stokes,sawai mansingh stadium,rajasthan royals,royal challengers bangalore,2019-04-02,1,16.0,12.083333333333334,11.25,21.51851851851852,7.0
1178396,ba stokes,sawai mansingh stadium,rajasthan royals,kolkata knight riders,2019-04-07,7,15.2,12.083333333333334,12.5,21.0,28.0
1178400,ba stokes,sawai mansingh stadium,rajasthan royals,chennai super kings,2019-04-11,28,19.6,12.083333333333334,29.8,21.24137931034483,0.0
1178411,ba stokes,sawai mansingh stadium,rajasthan royals,mumbai indians,2019-04-20,0,16.4,12.083333333333334,37.0,20.533333333333335,8.0
1178415,ba stokes,sawai mansingh stadium,rajasthan royals,delhi capitals,2019-04-22,8,8.8,12.083333333333334,24.5,20.129032258064516,11.0
1178418,ba stokes,eden gardens,rajasthan royals,kolkata knight riders,2019-04-25,11,10.8,12.0,12.5,19.84375,5.0
1216507,ba stokes,dubai international cricket stadium,rajasthan royals,sunrisers hyderabad,2020-10-11,5,10.4,21.8,15.0,19.393939393939394,41.0
1216543,ba stokes,dubai international cricket stadium,rajasthan royals,delhi capitals,2020-10-14,41,13.0,21.8,24.5,20.029411764705884,15.0
1216522,ba stokes,dubai international cricket stadium,rajasthan royals,royal challengers bangalore,2020-10-17,15,16.0,21.8,11.25,19.885714285714286,19.0
1216533,ba stokes,sheikh zayed stadium,rajasthan royals,chennai super kings,2020-10-19,19,18.2,58.666666666666664,29.8,19.86111111111111,30.0
1216518,ba stokes,dubai international cricket stadium,rajasthan royals,sunrisers hyderabad,2020-10-22,30,22.0,21.8,15.0,20.135135135135137,107.0
1216541,ba stokes,sheikh zayed stadium,rajasthan royals,mumbai indians,2020-10-25,107,42.4,58.666666666666664,37.0,22.42105263157895,50.0
1216537,ba stokes,sheikh zayed stadium,rajasthan royals,kings xi punjab,2020-10-30,50,44.2,58.666666666666664,26.4,23.128205128205128,18.0
1216530,ba stokes,dubai international cricket stadium,rajasthan royals,kolkata knight riders,2020-11-01,18,44.8,21.8,12.5,23.0,0.0
1254061,ba stokes,"wankhede stadium, mumbai",rajasthan royals,punjab kings,2021-04-12,0,41.0,0.0,0.0,22.4390243902439,7.0
1359475,ba stokes,"narendra modi stadium, ahmedabad",chennai super kings,gujarat titans,2023-03-31,7,36.4,7.0,7.0,22.071428571428573,8.0
1082629,basil thampi,maharashtra cricket association stadium,gujarat lions,rising pune supergiant,2017-05-01,2,5.6,2.0,2.0,5.6,3.0
1136583,basil thampi,wankhede stadium,sunrisers hyderabad,mumbai indians,2018-04-24,3,3.6,3.0,2.5,5.166666666666667,1.0
392184,bb mccullum,newlands,kolkata knight riders,deccan chargers,2009-04-19,1,37.8,2.5,7.2,37.8,21.0
392186,bb mccullum,kingsmead,kolkata knight riders,kings xi punjab,2009-04-21,21,10.4,16.25,21.307692307692307,35.0,4.0
392190,bb mccullum,newlands,kolkata knight riders,rajasthan royals,2009-04-23,4,10.2,2.5,15.9,30.571428571428573,1.0
392197,bb mccullum,st george's park,kolkata knight riders,mumbai indians,2009-04-27,1,5.6,10.0,29.6875,26.875,0.0
392199,bb mccullum,kingsmead,kolkata knight riders,royal challengers bangalore,2009-04-29,0,5.4,16.25,37.93333333333333,23.88888888888889,5.0
392203,bb mccullum,buffalo park,kolkata knight riders,mumbai indians,2009-05-01,5,6.2,5.0,29.6875,22.0,19.0
392207,bb mccullum,st george's park,kolkata knight riders,kings xi punjab,2009-05-03,19,5.8,10.0,21.307692307692307,21.727272727272727,35.0
392211,bb mccullum,kingsmead,kolkata knight riders,delhi daredevils,2009-05-05,35,12.0,16.25,20.333333333333332,22.833333333333332,6.0
392219,bb mccullum,new wanderers stadium,kolkata knight riders,delhi daredevils,2009-05-10,6,13.0,13.0,20.333333333333332,21.53846153846154,84.0
392221,bb mccullum,supersport park,kolkata knight riders,royal challengers bangalore,2009-05-12,84,29.8,82.5,37.93333333333333,26.0,20.0
392228,bb mccullum,new wanderers stadium,kolkata knight riders,deccan chargers,2009-05-16,20,32.8,13.0,7.2,25.6,81.0
392231,bb mccullum,supersport park,kolkata knight riders,chennai super kings,2009-05-18,81,45.2,82.5,26.11111111111111,29.0625,9.0
392233,bb mccullum,kingsmead,kolkata knight riders,rajasthan royals,2009-05-20,9,40.0,16.25,15.9,27.88235294117647,6.0
419144,bb mccullum,eden gardens,kolkata knight riders,delhi daredevils,2010-04-07,6,40.0,26.266666666666666,20.333333333333332,26.666666666666668,45.0
419148,bb mccullum,m chinnaswamy stadium,kolkata knight riders,royal challengers bangalore,2010-04-10,45,32.2,34.857142857142854,37.93333333333333,27.63157894736842,0.0
419153,bb mccullum,"ma chidambaram stadium, chepauk",kolkata knight riders,chennai super kings,2010-04-13,0,28.2,31.5,26.11111111111111,26.25,6.0
419158,bb mccullum,eden gardens,kolkata knight riders,rajasthan royals,2010-04-17,6,13.2,26.266666666666666,15.9,25.285714285714285,57.0
419161,bb mccullum,eden gardens,kolkata knight riders,mumbai indians,2010-04-19,57,22.8,26.266666666666666,29.6875,26.727272727272727,45.0
501200,bb mccullum,nehru stadium,kochi tuskers kerala,royal challengers bangalore,2011-04-09,45,30.6,20.0,37.93333333333333,27.52173913043478,0.0
501207,bb mccullum,dr dy patil sports academy,kochi tuskers kerala,pune warriors,2011-04-13,0,21.6,0.0,27.666666666666668,26.375,81.0
501210,bb mccullum,wankhede stadium,kochi tuskers kerala,mumbai indians,2011-04-15,81,37.8,31.714285714285715,29.6875,28.56,47.0
501215,bb mccullum,nehru stadium,kochi tuskers kerala,chennai super kings,2011-04-18,47,46.0,20.0,26.11111111111111,29.26923076923077,23.0
501219,bb mccullum,eden gardens,kochi tuskers kerala,kolkata knight riders,2011-04-20,23,39.2,26.266666666666666,28.583333333333332,29.037037037037038,0.0
501229,bb mccullum,nehru stadium,kochi tuskers kerala,deccan chargers,2011-04-27,0,30.2,20.0,7.2,28.0,7.0
501233,bb mccullum,nehru stadium,kochi tuskers kerala,delhi daredevils,2011-04-30,7,31.6,20.0,20.333333333333332,27.275862068965516,37.0
501238,bb mccullum,feroz shah kotla,kochi tuskers kerala,delhi daredevils,2011-05-02,37,22.8,36.333333333333336,20.333333333333332,27.6,1.0
501242,bb mccullum,nehru stadium,kochi tuskers kerala,kolkata knight riders,2011-05-05,1,13.6,20.0,28.583333333333332,26.741935483870968,22.0
501247,bb mccullum,m chinnaswamy stadium,kochi tuskers kerala,royal challengers bangalore,2011-05-08,22,13.4,34.857142857142854,37.93333333333333,26.59375,32.0
501254,bb mccullum,holkar cricket stadium,kochi tuskers kerala,kings xi punjab,2011-05-13,32,19.8,30.5,21.307692307692307,26.757575757575758,29.0
501258,bb mccullum,holkar cricket stadium,kochi tuskers kerala,rajasthan royals,2011-05-15,29,24.2,30.5,15.9,26.823529411764707,33.0
501261,bb mccullum,"ma chidambaram stadium, chepauk",kochi tuskers kerala,chennai super kings,2011-05-18,33,23.4,31.5,26.11111111111111,27.0,9.0
548307,bb mccullum,eden gardens,kolkata knight riders,delhi daredevils,2012-04-05,9,25.0,26.266666666666666,20.333333333333332,26.5,2.0
548312,bb mccullum,sawai mansingh stadium,kolkata knight riders,rajasthan royals,2012-04-08,2,21.0,2.0,15.9,25.83783783783784,15.0
548328,bb mccullum,"punjab cricket association stadium, mohali",kolkata knight riders,kings xi punjab,2012-04-18,15,17.6,10.5,21.307692307692307,25.55263157894737,10.0
548335,bb mccullum,barabati stadium,kolkata knight riders,deccan chargers,2012-04-22,10,13.8,21.5,7.2,25.153846153846153,43.0
548344,bb mccullum,eden gardens,kolkata knight riders,royal challengers bangalore,2012-04-28,43,15.8,26.266666666666666,37.93333333333333,25.6,2.0
548347,bb mccullum,"ma chidambaram stadium, chepauk",kolkata knight riders,chennai super kings,2012-04-30,2,14.4,31.5,26.11111111111111,25.024390243902438,42.0
548353,bb mccullum,eden gardens,kolkata knight riders,pune warriors,2012-05-05,42,22.4,26.266666666666666,27.666666666666668,25.428571428571427,56.0
548357,bb mccullum,feroz shah kotla,kolkata knight riders,delhi daredevils,2012-05-07,56,30.6,36.333333333333336,20.333333333333332,26.13953488372093,37.0
548368,bb mccullum,eden gardens,kolkata knight riders,chennai super kings,2012-05-14,37,36.0,26.266666666666666,26.11111111111111,26.386363636363637,1.0
548370,bb mccullum,wankhede stadium,kolkata knight riders,mumbai indians,2012-05-16,1,27.6,31.714285714285715,29.6875,25.822222222222223,41.0
548375,bb mccullum,subrata roy sahara stadium,kolkata knight riders,pune warriors,2012-05-19,41,35.4,36.0,27.666666666666668,26.152173913043477,31.0
548378,bb mccullum,subrata roy sahara stadium,kolkata knight riders,delhi daredevils,2012-05-22,31,33.2,36.0,20.333333333333332,26.25531914893617,6.0
598034,bb mccullum,"ma chidambaram stadium, chepauk",kolkata knight riders,chennai super kings,2013-04-28,6,23.2,31.5,26.11111111111111,25.833333333333332,67.0
729283,bb mccullum,sheikh zayed stadium,chennai super kings,kings xi punjab,2014-04-18,67,29.2,38.0,21.307692307692307,26.6734693877551,9.0
729293,bb mccullum,sheikh zayed stadium,chennai super kings,delhi daredevils,2014-04-21,9,30.8,38.0,20.333333333333332,26.32,6.0
729297,bb mccullum,dubai international cricket stadium,chennai super kings,rajasthan royals,2014-04-23,6,23.8,38.5,15.9,25.92156862745098,71.0
729303,bb mccullum,dubai international cricket stadium,chennai super kings,mumbai indians,2014-04-25,71,31.8,38.5,29.6875,26.78846153846154,40.0
729311,bb mccullum,sharjah cricket stadium,chennai super kings,sunrisers hyderabad,2014-04-27,40,38.6,40.0,30.571428571428573,27.037735849056602,56.0
733971,bb mccullum,jsca international stadium complex,chennai super kings,kolkata knight riders,2014-05-02,56,36.4,27.0,28.583333333333332,27.574074074074073,32.0
733981,bb mccullum,feroz shah kotla,chennai super kings,delhi daredevils,2014-05-05,32,41.0,36.333333333333336,20.333333333333332,27.654545454545456,33.0
733987,bb mccullum,barabati stadium,chennai super kings,kings xi punjab,2014-05-07,33,46.4,21.5,21.307692307692307,27.75,13.0
733995,bb mccullum,wankhede stadium,chennai super kings,mumbai indians,2014-05-10,13,34.8,31.714285714285715,29.6875,27.49122807017544,6.0
734003,bb mccullum,jsca international stadium complex,chennai super kings,rajasthan royals,2014-05-13,6,28.0,27.0,15.9,27.120689655172413,19.0
734013,bb mccullum,jsca international stadium complex,chennai super kings,royal challengers bangalore,2014-05-18,19,20.6,27.0,37.93333333333333,26.983050847457626,28.0
734023,bb mccullum,eden gardens,chennai super kings,kolkata knight riders,2014-05-20,28,19.8,26.266666666666666,28.583333333333332,27.0,14.0
734045,bb mccullum,brabourne stadium,chennai super kings,mumbai indians,2014-05-28,14,16.0,14.0,29.6875,26.78688524590164,11.0
734047,bb mccullum,wankhede stadium,chennai super kings,kings xi punjab,2014-05-30,11,15.6,31.714285714285715,21.307692307692307,26.532258064516128,4.0
829707,bb mccullum,"ma chidambaram stadium, chepauk",chennai super kings,delhi daredevils,2015-04-09,4,15.2,31.5,20.333333333333332,26.174603174603174,100.0
829711,bb mccullum,"ma chidambaram stadium, chepauk",chennai super kings,sunrisers hyderabad,2015-04-11,100,31.4,31.5,30.571428571428573,27.328125,46.0
829729,bb mccullum,wankhede stadium,chennai super kings,mumbai indians,2015-04-17,46,35.0,31.714285714285715,29.6875,27.615384615384617,12.0
829735,bb mccullum,"sardar patel stadium, motera",chennai super kings,rajasthan royals,2015-04-19,12,34.6,12.0,15.9,27.37878787878788,4.0
829745,bb mccullum,m chinnaswamy stadium,chennai super kings,royal challengers bangalore,2015-04-22,4,33.2,34.857142857142854,37.93333333333333,27.029850746268657,66.0
829753,bb mccullum,"ma chidambaram stadium, chepauk",chennai super kings,kings xi punjab,2015-04-25,66,45.6,31.5,21.307692307692307,27.602941176470587,19.0
829765,bb mccullum,"ma chidambaram stadium, chepauk",chennai super kings,kolkata knight riders,2015-04-28,19,29.4,31.5,28.583333333333332,27.47826086956522,32.0
829723,bb mccullum,eden gardens,chennai super kings,kolkata knight riders,2015-04-30,32,26.6,26.266666666666666,28.583333333333332,27.542857142857144,12.0
829773,bb mccullum,"rajiv gandhi international stadium, uppal",chennai super kings,sunrisers hyderabad,2015-05-02,12,26.6,8.0,30.571428571428573,27.323943661971832,20.0
829779,bb mccullum,"ma chidambaram stadium, chepauk",chennai super kings,royal challengers bangalore,2015-05-04,20,29.8,31.5,37.93333333333333,27.22222222222222,23.0
829789,bb mccullum,"ma chidambaram stadium, chepauk",chennai super kings,mumbai indians,2015-05-08,23,21.2,31.5,29.6875,27.164383561643834,81.0
829797,bb mccullum,"ma chidambaram stadium, chepauk",chennai super kings,rajasthan royals,2015-05-10,81,33.6,31.5,15.9,27.89189189189189,11.0
